,Postcode,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
202,3232,35941,36731,38098.0,35186.0,32496.57714315712,30012.718866059276,27718.71295136652,25600.048136563135,23643.322319625975,21836.15778094282
203,3233,32420,33661,35944.0,37292.0,38690.55375027821,40141.55715711593,41646.97722855462,43208.854740909715,44829.307005286144,46510.53073784584
204,3235,36889,42648,41094.0,40034.0,39001.34219107412,37995.32129453111,37015.25022400492,36060.45961619246,35130.29737369564,34224.1282196557
205,3236,45710,43526,40638.0,44208.0,48091.6202569024,52316.41193752501,56912.34654594481,61912.02854724957,67350.92667003318,73267.62552854045
206,3237,26240,32480,40180.0,31114.0,24093.60368342459,18657.251991191453,14447.529578246164,11187.666383712074,8663.341260896403,6708.591338763829
207,3238,31644,32601,39088.0,34594.0,30616.68123209169,27096.64015920436,23981.30294892334,21224.14025314813,18783.972265590626,16624.353677748724
208,3239,43745,45631,45364.0,40997.0,37050.3925800194,33483.708328257104,30260.373651652335,27347.335741927316,24714.723644559435,22335.54195520684
209,3240,43152,46139,52743.0,51474.0,50235.53222228542,49026.862059608284,47847.27257941863,46696.06409861014,45572.553768497404,44476.075169778655
210,3241,44280,45733,48733.0,52863.0,57343.00718199167,62202.68378022337,67474.20582919066,73192.47620192694,79395.35570275714,86123.91374458479
211,3242,40175,44155,43705.0,44952.0,46234.57965907791,47553.75414334447,48910.56758383756,50306.09390295541,51741.43766446978,53217.73494779191
212,3243,37771,39924,34065.0,39377.0,45517.338294437104,52615.18362013943,60819.84692236108,70303.92227394135,81266.91758053687,93939.45144778512
213,3249,42041,43662,46884.0,45468.0,44094.766316867164,42763.00731369585,41471.4703638581,40218.94067280735,39004.24013546636,37826.226228124404
214,3250,43755,46004,47314.0,48362.0,49433.213087035554,50528.15342848234,51647.346580468,52791.32974013175,53960.65200347152,55155.874628902435
215,3251,39557,43690,46740.0,52088.0,58047.91921266581,64689.77355475688,72091.59017800976,80340.32411622106,89532.87981527006,99777.2495468076
216,3254,40006,46131,44306.0,47926.0,51841.77032456101,56077.476742989915,60659.25947692265,65615.39452198337,70976.46815015066,76775.565669754
217,3260,40440,42120,43935.0,45566.0,47257.547649937405,49011.89066159207,50831.36018859916,52718.37392406303,54675.4393131639,56705.1568850262
218,3264,42574,42720,44959.0,47884.0,50999.29838297115,54317.275823977194,57851.11847584074,61614.870372943304,65623.4892443786,69892.9059582692
219,3265,39825,43799,43509.0,45071.0,46689.076765726626,48365.24348773965,50101.58563138462,51900.26353150236,53763.51508029011,55693.65851165863
220,3266,42232,42761,44458.0,46502.0,48639.97489765621,50876.24528073258,53215.33038023813,55661.95720324426,58221.07008559234,60897.84068379628
221,3267,33269,40445,34355.0,42652.0,52952.79010333285,65741.30122216135,81618.33735199028,101329.8013313081,125801.7373419576,156183.83644619928
222,3268,35788,38556,40580.0,40518.0,40456.09472646624,40394.28403467124,40332.56778010866,40270.94581849292,40209.4180057589,40147.98419806158
223,3269,36474,39197,45378.0,39673.0,34685.242386178325,30324.55421540951,26512.099241657666,23178.952646971764,20264.854959745047,17717.12263250838
224,3270,40423,39067,43756.0,38996.0,34753.81698509919,30973.120192680504,27603.706806695514,24600.835328501194,21924.63146700413,19539.55865909345
225,3272,36872,40101,41600.0,41769.0,41938.68656250001,42109.06247666017,42280.1305429716,42451.89357330243,42624.35439094397,42797.51583065718
226,3273,39044,27381,23744.0,32663.0,44932.259476078165,61810.24221980884,85028.1309646907,116967.39562414472,160904.06179546154,221344.73426655828
227,3274,35916,39538,38716.0,37742.0,36792.503461101354,35866.89393607003,34964.5704859788,34084.9472900561,33227.453265350174,32391.531695961523
228,3275,42183,44505,46974.0,50672.0,54661.12283390812,58964.28697236327,63606.21512887111,68613.57629774252,74015.13897388362,79841.93643472198
229,3276,40759,43737,44140.0,43744.0,43351.55269596738,42962.62621505204,42577.188970349715,42195.20965833661,41816.65725632707,41441.50101995404
230,3277,42460,45982,47459.0,49041.0,50675.73444446786,52364.96118525777,54110.49667052038,55914.217897953815,57778.06443316449,59704.04049530795
231,3278,42534,44516,49838.0,48402.0,47007.375978169264,45652.93575374912,44337.521496708636,43060.0087379849,41819.305408241606,40614.350904324216
232,3280,42149,44381,46242.0,47732.0,49270.01046667532,50857.57838318728,52496.30057926334,54187.82533734263,55933.85405047442,57736.142933637064
233,3281,44953,46824,47658.0,48113.0,48572.343971631206,49036.073387617864,49504.23011663222,49976.8564270747,50453.9949908902,50935.688887420794
234,3282,42224,45844,47522.0,47452.0,47382.103110138465,47312.30917853395,47242.61805352874,47173.02958368852,47103.54361780202,47034.160004880716
235,3283,40954,44021,43007.0,46066.0,49342.5804171414,52852.21730174241,56611.487483946,60638.14686993877,64951.21430721974,69571.0614150344
236,3284,41054,45295,45426.0,45302.0,45178.3384845683,45055.014529738764,44932.02721406739,44809.375618625476,44687.05882699272,44565.075925250385
237,3285,40202,44058,46974.0,48458.0,49988.88244560821,51568.12844444336,53197.265895193865,54877.87096583864,56611.56961856791,58400.039182879125
238,3286,35886,39154,39392.0,40139.0,40900.16554122665,41675.765248255906,42466.07283965637,43271.36722458791,44091.93260123209,44928.05855708913
239,3287,37170,35108,36675.0,38438.0,40285.74898432175,42222.32091232064,44251.98558221624,46379.21804524139,48608.70847233779,50945.37249515256
240,3289,38320,40057,39400.0,40970.0,42602.56091370559,44300.17565062228,46065.436457004944,47901.03887420032,49809.78585472049,51794.59204233245
241,3292,27899,38383,38571.0,41536.0,44728.92318062793,48167.29027586947,51869.96885998585,55857.27688077499,60151.09415156127,64774.98241371105
242,3293,38399,38265,39977.0,38816.0,37688.71741251219,36594.173026592114,35531.4160692448,34499.52337953838,33497.5986067029,32524.771431517616
243,3294,32164,35514,36535.0,43645.0,52138.662241686055,62285.25834236726,74406.46230607963,88886.5484425577,106184.57388190588,126848.93190299116
244,3300,41540,42806,45316.0,45299.0,45282.00637743843,45265.019129922846,45248.03825506168,45231.06375046427,45214.095613740865,45197.13384250259
245,3301,38668,40460,43977.0,44894.0,45830.1211087614,46785.76203599005,47761.329805210386,48757.23992712361,49773.916576580654,50811.792773245375
246,3302,35000,37956,43411.0,47997.0,53067.47158554284,58673.59502640574,64871.9573491142,71725.12351444183,79302.2679349166,87679.87270673775
247,3303,37048,41491,45131.0,48968.0,53131.21854157896,57648.39045321482,62549.60855538373,67867.52413507413,73637.56446447696,79898.16881293363
248,3304,42038,43633,45752.0,47844.0,50031.656233607275,52319.34256077781,54711.632835238976,57213.310049160114,59829.375895961195,62565.060770378725
249,3305,45672,47224,49104.0,49302.0,49500.79838709678,49700.39838059314,49900.80321277296,50102.0161289535,50304.040387538,50506.8792600684
250,3309,25921,29335,33028.0,34641.0,36332.77464575512,38107.17108222124,39968.224338719454,41920.16650471057,43967.436353690166,46114.68943708917
251,3310,36886,39673,41330.0,43189.0,45131.616767481246,47161.61133730335,49282.91391354451,51499.63147863716,53816.05574475829,56236.671462868755
252,3311,40147,41366,43740.0,43476.0,43213.59341563786,42952.77062959011,42693.52208258023,42435.838273028305,42179.70975670275,41925.12714637423
253,3312,33700,40215,39346.0,39579.0,39813.37978447619,40049.14752426633,40286.31143859445,40524.87979535734,40764.860911412805,41006.26315286961
254,3314,32542,34144,37060.0,37029.0,36998.02593092283,36967.07777107775,36936.15549879217,36905.25909241164,36874.388530299795,36843.5437908384
255,3315,36084,37884,38832.0,40380.0,41989.709517923366,43663.58854382328,45404.19513286939,47214.18931461851,49096.337158124625,51053.514999100546
256,3317,34850,30724,33670.0,34591.0,35537.19278289279,36509.26746519289,37507.93201332009,38533.91375921459,39587.9599300562,40670.83819247324
257,3318,37436,35842,40400.0,45292.0,50776.36792079209,56924.833066052364,63817.81037692188,71545.45216810757,80208.82721777051,89921.24263235797
258,3319,43933,41438,49410.0,50116.0,50832.08775551507,51558.40740650462,52295.105152487056,53042.32928196805,53800.230202289225,54568.960469903395
259,3321,50652,52778,53599.0,54702.0,55827.6983525812,56976.5621612884,58149.06814206977,59345.70282108809,60566.96273660256,61813.35464500519
260,3324,31527,38224,40400.0,43698.0,47265.22782178217,51123.66151871875,55297.07329319237,59811.17595955248,64693.78136337931,69974.9717330928
261,3325,34636,39500,39402.0,36458.0,33733.96690523323,31213.465444165096,28881.288339763745,26723.364557410958,24726.67440825564,22879.170995791686
262,3328,48353,50672,54019.0,52874.0,51753.26970140136,50656.294677648526,49582.57140609764,48531.60703689455,47502.919166751744,46496.03561752035
263,3329,32141,37988,36672.0,44528.0,54066.93891797557,65649.3416268438,79712.96585842334,96789.34728795469,117523.88896264306,142700.2543556002
264,3330,44342,48170,45849.0,48906.0,52166.826670156384,55645.07023338935,59355.22704604549,63312.760014698266,67534.16304126226,72037.02976501062
265,3331,51368,52990,54540.0,56460.0,58447.5907590759,60505.15170989045,62635.14604951255,64840.12368821925,67122.72430210595,69485.68049315919
266,3332,44342,47230,49693.0,54072.0,58836.88213631699,64021.65075312283,69663.30669355558,75802.11135439474,82481.87400951509,89750.2644525889
267,3333,43202,46514,50171.0,48097.0,46108.73630184768,44202.664684976735,42375.38744201483,40623.647322130055,38944.321724751135,37334.41713331118
268,3334,42994,44928,46494.0,49907.0,53570.53918785219,57503.008974236225,61724.15083402605,66255.15541088609,71118.76889687039,76339.40722106316
269,3335,54027,53037,55242.0,55394.0,55546.41823250426,55699.2558482919,55852.51400130845,56006.19384867457,56160.29655069475,56314.8232708661
270,3337,48100,49798,51291.0,51532.0,51774.132381899355,52017.402466398344,52261.81559919751,52507.37715111512,52754.09251820522,53001.96712187619
271,3338,49978,50673,52408.0,52948.0,53493.56403602504,54044.74943862491,54601.614129070214,55164.216625439054,55732.61604876636,56306.872129256626
272,3340,51442,53652,55522.0,56762.0,58029.693526890245,59325.69907376075,60650.64894681042,62005.18957384196,63389.981819646586,64805.70130843233
273,3341,49040,54174,55726.0,55404.0,55083.86060366795,54765.57105992928,54449.12067983207,54134.49883618807,53821.6949632158,53510.698556185765
274,3342,51437,52969,54677.0,57275.0,59996.44503173181,62847.20063632679,65833.41105850022,68961.51248926605,72238.24693788454,75670.67676294122
275,3345,51016,54787,56350.0,59046.0,61870.986974267966,64831.13215408387,67932.9020260876,71183.07245842712,74588.74350275577,78157.35490441379
276,3350,46172,48461,50000.0,50794.0,51600.60872,52420.02638647359,53252.45640549078,54098.10541320997,54957.18332717173,55829.903398407216
277,3351,44509,46163,48714.0,50831.0,53040.00002052799,55344.99817390192,57750.16632133696,60259.857623678596,62878.614420273574,65611.17645023866
278,3352,45454,48314,50473.0,51923.0,53414.65593485626,54949.16450588516,56527.756793514855,58151.69924493634,59822.29469012798,61540.883387068636
279,3355,43370,44864,45840.0,45981.0,46122.43370418848,46264.30244660319,46406.60756538528,46549.3504027919,46692.53230520886,46836.154623163355
280,3356,42986,44130,45583.0,46821.0,48092.62314898098,49398.78262638349,50740.416412914936,52118.48796413335,53533.98690232515,54987.92972717386
281,3357,51516,51843,53813.0,56166.0,58621.886087005,61185.15700597853,63860.50821172932,66652.84047014642,69567.26883552753,72609.1320204456
282,3360,41148,43409,48002.0,49502.0,51048.873046956374,52644.08386255644,54289.14293913314,55985.6079699381,57735.08532410891,59539.23156772717
283,3361,33970,37306,39812.0,46483.0,54271.80973073445,63365.73223434466,73983.45552720393,86380.3115460419,100854.41629646001,117753.83886035242
284,3363,43668,44399,46885.0,47507.0,48137.25176495681,48775.86476693619,49422.9499303154,50078.61965105031,50742.98781619808,51416.16982369889
285,3364,40608,43841,44146.0,45630.0,47163.88574276265,48749.33417392877,50388.07861089044,52081.91063776856,53832.68206409141,55642.306949315695
286,3370,39219,38864,42117.0,44445.0,46901.67925065888,49494.15044508237,52229.919427587105,55116.906924973504,58163.47147898586,61378.43364635484
287,3371,37720,41681,44449.0,43720.0,43002.956196989806,42297.67249954767,41603.956032311726,40921.617083234014,40250.469051699496,39590.32839749605
288,3373,41535,44301,45790.0,48045.0,50411.050993666744,52893.62186046558,55498.450803364685,58231.55861209121,61099.262579557166,64108.19110362141
289,3374,47787,49277,48896.0,54778.0,61367.58188808901,68749.86503324893,77020.20833588249,86285.44200390566,96665.24750674788,108293.7035324901
290,3375,37694,40877,40750.0,47571.0,55533.74333742331,64829.34243692182,75680.89936360264,88348.8604570783,103137.26725898581,120401.05376140402
291,3377,43360,45237,47968.0,47319.0,46678.780874749835,46047.22382030286,45424.21164011239,44809.62872328382,44203.36102312098,43605.29603596276
292,3378,27208,27234,20162.0,21983.0,23968.469844261483,26133.264189385984,28493.57934110069,31067.074429888722,33873.003531011,36932.359717399806
293,3379,35222,37952,41812.0,36533.0,31920.503420070792,27890.360457415245,24369.045694794586,21292.316712138396,18604.042055977996,16255.17718432613
294,3380,42488,44686,47322.0,48146.0,48984.34799881662,49837.29383269991,50705.09168820358,51588.0001779352,52486.28241762538,53400.206104538935
295,3381,38612,40735,43684.0,43575.0,43466.27197600952,43357.815249396,43249.62914322019,43141.71298223193,43034.066092865956,42926.68780323766
296,3384,34761,35378,41052.0,39120.0,37278.92429114294,35524.49377057175,33852.63071969129,32259.449326569305,30741.246654374725,29294.49403486162
297,3385,36580,36043,35666.0,35035.0,34415.163601188804,33806.29329803313,33208.19507925169,32620.678365995147,32043.555951119833,31476.643939535785
298,3387,30050,31074,31676.0,33431.0,35283.23528854654,37238.093159849705,39301.25938966206,41478.73477256574,43776.852575503384,46202.296958317136
299,3388,35658,34580,37766.0,44682.0,52864.511041677695,62545.466355034754,73999.27256462592,87550.587743807,103583.52384601982,122552.53435597778
300,3390,39110,41574,41762.0,43981.0,46317.905296681194,48778.98072059134,51370.82398046855,54100.38335053367,56974.976297586836,60002.30909784413
301,3391,24180,28097,35716.0,35726.0,35736.00279986561,35746.00840038074,35756.016802329556,35766.02800649641,35776.04201366589,35786.058824622785
302,3392,32126,34586,37525.0,37228.0,36933.35067288474,36641.03341372827,36351.029764857456,36063.321414686565,35777.890196561,35494.71808761021
303,3393,39573,42358,43764.0,44807.0,45874.85716570698,46968.1639023817,48087.52673370845,49233.566638270604,50406.91939404513,51608.23593110731
304,3395,34986,36018,37817.0,42026.0,46703.45812729725,51901.513373821144,57678.107757045975,64097.63219180829,71231.64424710938,79159.66578864053
305,3396,36827,37206,39009.0,39410.0,39815.12215129842,40224.4088282876,40637.902840955016,41055.6474393611,41477.68631816301,41904.06362118496
306,3400,42502,44815,46522.0,47102.0,47689.23098748979,48283.78311277985,48885.74765010439,49495.21701163358,50112.2847616604,50737.04563096445
307,3401,39609,42462,44319.0,44210.0,44101.26807915341,43992.80357813516,43884.605839241754,43776.67420638728,43669.00802509943,43561.60664251553
308,3407,26682,29862,36482.0,37867.0,39304.58003947152,40796.7362632166,42345.540597533654,43953.14362718071,45621.77758155945,47353.75943426653
309,3409,37600,39311,39830.0,42223.0,44759.77225709264,47448.95465757526,50299.70405490335,53321.72744941461,56525.31504134153,59921.37526966014
310,3412,33184,35320,37738.0,42057.0,46870.29649159998,52234.46021376915,58212.53625551139,64874.78502565166,72299.50802437415,80573.9681218163
311,3413,37409,41450,40800.0,37234.0,33979.67539215686,31009.785136067854,28299.46911167526,25826.04002215972,23568.7934849288,21508.834721025465
312,3414,44984,45080,45147.0,47345.0,49650.01052118635,52067.24141417077,54602.15617325437,57260.4842851735,60048.234179049316,62971.70680681086
313,3418,40449,42204,43462.0,45356.0,47332.537296949056,49395.208725793134,51547.76786542435,53794.13186931542,56138.388593821495,58584.804037121336
314,3419,36828,39602,38265.0,42569.0,47357.108611002215,52683.77777242266,58609.584110656215,65201.91783631319,72535.7491277673,80694.4807165798
315,3420,33600,33138,35789.0,33540.0,31432.328369051942,29457.10395646713,27606.003707840606,25871.22759398066,24245.46574372325,22721.867642138022
316,3423,38290,39082,44715.0,40688.0,37023.668657050206,33689.34429873776,30655.30673883578,27894.512369221746,25382.35310922273,23096.43706380531
317,3424,35515,37254,40551.0,41858.0,43207.1259401741,44599.73558244698,46037.230450791976,47521.05724172648,49052.709280268966,50633.72802282307
318,3427,53276,54502,56786.0,56946.0,57106.45081534181,57267.353716240876,57428.70997649161,57590.520873477464,57752.78768818102,57915.51170519417
319,3428,50207,50932,54321.0,49474.0,45059.492203751775,41038.885832153595,37377.03351668723,34041.92404787438,31004.402539432947,28237.915561862
320,3429,50882,53653,55881.0,56271.0,56663.72185537123,57059.18456225898,57457.40724938485,57858.409178972004,58262.20974767691,58668.82848752756
321,3430,52000,50764,55470.0,52000.0,48747.07048855237,45697.63233107487,42838.95585390108,40159.10770511729,37646.90103959075,35291.84882024011
322,3431,52621,54641,56462.0,57083.0,57710.83009811909,58345.5654155172,58987.28189957792,59636.056332995766,60291.966342963366,60955.09041045974
323,3433,56782,54476,54437.0,55554.0,56693.91987067619,57857.229907885165,59044.41005754638,60255.95011365306,61492.349920346125,62754.119578134516
324,3434,50700,54154,54519.0,56810.0,59197.27251050092,61684.86309949847,64276.987338038256,66978.03794409202,69792.59222663415,72725.41984253353
325,3435,49521,52746,54604.0,53845.0,53096.550161160354,52358.5038353908,51630.71641302135,50913.04529446807,50205.34986229275,49507.491453650895
326,3437,55544,58986,60838.0,61296.0,61757.44791084519,62222.36968906221,62690.79148658334,63162.73965221756,63638.240733132705,64117.3214763487
327,3438,54323,57941,61508.0,60368.0,59249.128958834626,58150.995268695595,57073.21457990206,56015.40966637718,54977.21029361802,53958.25308911252
328,3440,52424,56460,57538.0,61177.0,65046.14913622302,69160.00322754902,73534.03867794792,78184.71069903055,83129.51521489436,88387.0546821508
329,3441,58664,60000,64150.0,65406.0,66686.59136399065,67992.2555690284,69323.48351906269,70680.77572950607,72064.64251541815,73475.60418337396
330,3442,52704,55970,57365.0,58086.0,58816.0619890177,59555.29986392542,60303.82895312424,61061.7660345363,61829.22935382333,62606.33864283416
331,3444,46678,48880,49968.0,50947.0,51945.18109590138,52962.919094077966,54000.597163904706,55058.60598201756,56137.34387939979,57237.21699135009
332,3446,43744,50152,46631.0,49708.0,52988.03937294933,56484.51590466783,60211.71144923396,64184.85026524248,68420.16120144696,72934.94398579326
333,3447,44373,42690,45032.0,46950.0,48949.69133060934,51034.55338364071,53208.213744935405,55474.45450623373,57837.21884588012,60300.61788981327
334,3448,45674,47388,48851.0,47292.0,45782.75294262144,44321.671043836424,42907.21719115498,41537.903326525586,40212.28888084272,38928.97925841465
335,3450,41560,44666,44933.0,46680.0,48494.92355284534,50380.41153376851,52339.207495522525,54374.16166049432,56488.235068031834,58684.50388301974
336,3451,42887,44981,46984.0,48229.0,49506.99048612294,50818.845652886586,52165.46285954936,53547.7632439385,54966.69235254363,56423.22078730689
337,3453,45331,46868,46560.0,49641.0,52925.87802835052,56428.125240664696,60162.12553848446,64143.214644671556,68387.74308797554,72913.1433554595
338,3458,44339,47840,48467.0,53095.0,58164.916850640635,63718.94815409999,69803.32086248249,76468.67603098,83770.49031020865,91769.537685859
339,3460,40770,42592,42634.0,42406.0,42179.219308533095,41953.651404926924,41729.28980338066,41506.12805277854,41284.159736504356,41063.37847225697
340,3461,40491,41951,44929.0,45480.0,46037.75735048632,46602.35492221321,47173.8766022448,47752.40730641887,48338.03299196354,48930.840670268684
341,3462,42010,44449,44962.0,44000.0,43058.58280325608,42137.30802329228,41235.744696073576,40353.471078404815,39490.07445064303,38645.150923630914
342,3463,42986,43473,46004.0,46827.0,47664.72326319451,48517.43318506237,49385.397873161375,50268.890231426136,51168.188045974086,52083.5740724465
343,3464,41844,43156,43498.0,42882.0,42274.72352751851,41676.04704370428,41085.84875921024,40504.00860941775,39930.40823001177,39364.93093290186
344,3465,39524,41132,42715.0,43627.0,44558.47194194077,45509.83156762378,46481.5034952762,47473.921409069764,48487.5282526861,49522.77642701478
345,3467,39008,42707,42738.0,44392.0,46110.011324816325,47894.511271731164,49748.073011715336,51673.36929982843,53673.176329214846,55750.37773425302
346,3468,35690,43726,50752.0,40843.0,32868.668210119795,26451.273165706232,21286.83302937696,17130.716452924873,13786.054777876941,11094.416679004333
347,3469,43244,44474,46818.0,43388.0,40209.29010209748,37263.46018518103,34533.44889817238,32003.444845869173,29658.79501415207,27485.919904182792
348,3472,38392,37938,41690.0,42593.0,43515.558863036706,44458.100231550074,45421.05692402045,46404.87113372039,47409.99463177148,48436.88897459925
349,3475,34934,39738,42322.0,38109.0,34315.388710363404,30899.417521932777,27823.493746593645,25053.766910565126,22559.75623067734,20314.015174020195
350,3477,30954,34376,36249.0,37339.0,38461.776076581424,39618.313799648924,40809.62837499217,42036.765535430844,43300.80245875617,44602.848713274754
351,3478,39349,41161,42244.0,43446.0,44682.201401382445,45953.57736209785,47261.12873008482,48605.88483115389,49988.90427928964,51411.27581000894
352,3480,36360,36238,39528.0,41284.0,43118.00890507994,45033.492198879794,47034.06931639733,49123.52048315491,51305.79385819084,53585.01299437236
353,3482,22842,30000,35342.0,28184.0,22475.747156357877,17923.616599365923,14293.452839016729,11398.525120673632,9089.92224551711,7248.892778214426
354,3483,35492,42166,41831.0,45032.0,48477.94755085941,52187.586577186805,56181.09532987201,60480.19614388364,65108.27359497426,70090.50169799624
355,3485,31293,37680,36755.0,39802.0,43101.597170453,46674.73188895036,50544.080496367904,54734.19920871815,59271.67995933614,64185.31916042708
356,3490,39642,38274,42184.0,47496.0,53476.91105632467,60210.96547343061,67793.00246837806,76329.80384122142,85941.59783905397,96763.75239341237
357,3491,17454,27103,23068.0,31812.0,43870.44147737125,60499.67419274034,83432.27134643037,115057.54361334501,158670.4776065429,218815.0352704761
358,3494,37000,37000,37000.0,39724.0,42648.5452972973,45788.400361887514,49159.416647989725,52778.61261958767,56664.2596675811,60835.974352297075
359,3496,40627,42237,43156.0,43461.0,43768.155551951066,44077.48188996537,44388.994355820396,44702.708399719864,45018.63958105999,45336.803569201234
360,3498,41506,43063,45434.0,46009.0,46591.27703922173,47180.92321383881,47778.031785568295,48382.69719642144,48995.0150836412,49615.08229482872
361,3500,42086,43862,45420.0,44532.0,43661.36116248349,42807.7440618167,41970.81590842847,41150.250419069496,40345.72768960816,39556.93407031331
362,3501,44718,47618,48242.0,48150.0,48058.175448779075,47966.526011747286,47875.051354952775,47783.751145080554,47692.62504945128,47601.672736020046
363,3505,42063,44408,45577.0,47224.0,48930.51705904293,50698.70192413373,52530.78306306451,54429.06947298327,56395.95359045487,58433.91430668189
364,3507,27694,28924,27512.0,36836.0,49319.965687699914,66034.83047659618,88414.47424527103,118378.72831123887,158498.06760950838,212214.11814713036
365,3509,30326,34786,32138.0,37064.0,42745.04001493559,49296.84993196754,56852.898309740645,65567.1112997768,75617.00831460973,87207.31832014112
366,3512,36604,37987,36678.0,32770.0,29278.39304215061,26158.812912134672,23371.620566297323,20881.400456883235,18656.510523258185,16668.680131064146
367,3515,48550,50440,51572.0,54584.0,57771.91220041883,61146.01053958856,64717.168992726714,68496.8966163615,72497.37463948414,76731.49572096491
368,3516,38215,42640,43784.0,50073.0,57265.332747122244,65490.750197484296,74897.64148178858,85655.70989214325,97959.03438309176,112029.5708172975
369,3517,39593,43652,44154.0,45599.0,47091.28960003624,48632.41641690566,50223.97871528018,51867.627065227636,53565.06605397733,55318.05605370549
370,3518,34214,40420,41854.0,43708.0,45644.12634395757,47666.01696950584,49777.47096342432,51982.45570003704,54285.11429581926,56689.77339421963
371,3521,46737,46521,47336.0,52800.0,58894.710157174246,65692.93341851445,73275.87638367339,81734.11933957147,91168.6982662112,101692.31173854892
372,3522,40182,44028,44400.0,46866.0,49468.96297297297,52216.495916471875,55116.62832480565,58177.83565473742,61409.064094480265,64819.75670837639
373,3523,41560,43906,45743.0,46253.0,46768.686115908444,47290.12174363538,47817.37098590752,48350.49866014867,48889.57030644812,49434.6521956178
374,3525,36282,39827,40549.0,39696.0,38860.943944363615,38043.45435930499,37243.161711681445,36459.70424195188,35692.72780064913,34941.88568829239
375,3527,37189,35646,43391.0,38957.0,34976.09755479247,31401.991943998757,28193.113783096946,25312.141541981233,22725.567469082594,20403.30787244015
376,3530,28592,34322,42803.0,41248.0,39749.49195149873,38305.42354543886,36913.817031569335,35572.766509781366,34280.435319848184,33035.053525993455
377,3531,33566,33712,35683.0,38905.0,42417.930807387274,46248.06204807337,50424.03536642924,54977.0786069257,59941.239335326194,65353.639445698675
378,3533,40087,39568,43018.0,43044.0,43070.01571435213,43096.047152554114,43122.09432410942,43148.15723852726,43174.23590532259,43200.330334016115
379,3537,36488,37872,41518.0,39244.0,37094.55021918204,35062.82886462691,33142.387782730824,31327.13199444791,29611.300351416583,27989.447251577443
380,3540,31876,33680,37054.0,41765.0,47074.95074755762,53060.00210427333,59805.985531520906,67409.64499713852,75980.02437808306,85640.03125575212
381,3542,34951,31636,31142.0,30804.0,30469.668486288614,30138.965642914212,29811.85208606799,29488.28885939369,29168.23742934825,28851.65968061279
382,3544,36972,41013,35200.0,35024.0,34848.88,34674.635599999994,34501.26242199999,34328.75610988999,34157.11232934054,33986.326767693834
383,3546,41172,43970,43963.0,46012.0,48156.49851011078,50400.94646514609,52750.002246304895,55208.54134970273,57781.666505527886,60474.71826882491
384,3549,36092,38581,37101.0,33308.0,29902.775235168865,26845.681721058856,24101.128453816025,21637.163055974346,19425.099783520487,17439.185563448435
385,3550,44201,46001,48115.0,48746.0,49385.27519484568,50032.93410886308,50689.08668961113,51353.84432654648,52027.31986993317,52709.62765000025
386,3551,48000,50000,51948.0,53652.0,55411.894663894665,57229.517450282525,59106.7619589312,61045.58390353001,63048.00314915285,65116.10581655403
387,3555,43702,46125,48128.0,49407.0,50719.98938248006,52067.87141414961,53451.57336600087,54872.04715122185,56330.26998006188,57827.24503210018
388,3556,42292,44347,46432.0,47888.0,49389.65678842178,50938.402056425366,52535.71238969026,54183.11067620364,55882.1675581935,57634.50292959103
389,3557,39951,45864,46947.0,50514.0,54352.01814812449,58481.64621241742,62925.04050895805,67706.0407751189,72850.29807473016,78385.41242138836
390,3558,39114,43441,47815.0,49379.0,50994.15750287567,52662.145839893295,54384.69307598225,56163.58380004032,58000.660973798826,59897.827841163074
391,3559,36500,38225,41298.0,40774.0,40256.648651266405,39745.8615939449,39241.55553856141,38743.64825244087,38252.05854629823,37766.70626099966
392,3561,43236,44143,44177.0,44760.0,45350.693799941146,45949.18293422744,46555.57027720353,47169.960060837766,47792.45789263867,48423.17077380779
393,3562,36390,43496,45136.0,47474.0,49933.10607940447,52519.59141292201,55240.05411948466,58101.43409403613,61111.03071118999,64276.521445919745
394,3563,39120,37906,42310.0,43844.0,45433.61701725361,47080.86751369575,48787.84106051706,50556.702988827936,52389.69713642572,54289.148694149124
395,3564,42699,44291,45185.0,46159.0,47153.995374571205,48170.4386963557,49208.792293572704,50269.528460308116,51353.129671336996,52460.08880157673
396,3566,37642,39906,40808.0,41380.0,41960.01764359929,42548.16531298124,43144.556965574484,43749.308156132916,44362.53605912517,44984.359491437936
397,3567,40020,41851,45690.0,40373.0,35674.745655504485,31523.232793821022,27854.836454036682,24613.335788111686,21749.052435400154,19218.08916555943
398,3568,40180,41800,42948.0,45128.0,47418.65474527335,49825.58096639414,52354.68049388643,55012.15472962901,57804.51985281498,60738.62279775156
399,3570,41467,42073,42664.0,47046.0,51878.07322332646,57206.446485669796,63082.09453789661,69561.22772430818,76705.82972805649,84584.25054814704
400,3571,36655,38506,36670.0,47049.0,60365.65042268885,77451.41769122137,99373.10474377623,127499.46018789006,163586.64037033106,209887.8604522418
401,3572,43420,48422,46236.0,52862.0,60437.560429102865,69098.76112559988,79001.18329054116,90322.70419380108,103266.69238456426,118065.66080181755
402,3573,36382,33904,36342.0,39600.0,43150.07429420505,47018.40685847009,51233.52901864001,55826.529886581484,60831.2856614558,66284.7094874704
403,3575,39390,40233,38276.0,39433.0,40624.97358658167,41852.97793498994,43118.1021765717,44421.468364739056,45764.23247013155,47147.58540586001
