,Postcode,Baths,Income,Parking,Bedrooms,Count_Shopping_Center,Weekly Rental Price,Pred_2023,Pred_2024,Pred_2025,rate_2023,rate_2024,rate_2025
3226,3060,2,43738.375981855614,3,3,1.0,460.0,517.3360676586989,519.8962896897117,578.4087007577298,0.12464362534499757,0.004948856635106802,0.1125463140022405
3227,3060,3,43738.375981855614,2,4,1.0,700.0,655.1771100698011,660.1175020913439,664.2575946839365,-0.06403269990028418,0.0075405442980394964,0.0062717509829329394
3228,3060,1,43738.375981855614,2,3,1.0,400.0,405.5681148059974,408.8014491434384,409.2682694408534,0.013920287014993562,0.007972358327497276,0.0011419242725120276
3229,3060,1,43738.375981855614,1,1,1.0,330.0,313.62592049820296,326.83664989430014,319.5181181866356,-0.049618422732718305,0.04212256874403618,-0.022392016654286986
3230,3060,1,43738.375981855614,1,3,1.0,400.0,408.4713846969788,412.57453879984485,415.7346746169253,0.02117846174244704,0.010045144547664997,0.00765955123230122
3231,3060,1,43738.375981855614,1,1,1.0,310.0,313.62592049820296,326.83664989430014,319.5181181866356,0.011696517736138577,0.04212256874403618,-0.022392016654286986
3232,3060,1,43738.375981855614,0,3,1.0,380.0,422.879667837424,424.60549426311803,425.41149489959906,0.11284123115111577,0.004081128881224745,0.0018982341193672142
3233,3060,1,43738.375981855614,1,3,1.0,410.0,408.4713846969788,412.57453879984485,415.7346746169253,-0.0037283300073687404,0.010045144547664997,0.00765955123230122
3234,3060,2,43738.375981855614,3,3,1.0,480.0,517.3360676586989,519.8962896897117,578.4087007577298,0.077783474288956,0.004948856635106802,0.1125463140022405
3235,3060,2,43738.375981855614,4,4,1.0,500.0,517.9697758097624,527.4963330748969,602.568351932367,0.035939551619524765,0.018392110331614073,0.14231761274975713
3236,3060,1,43738.375981855614,1,1,1.0,280.0,313.62592049820296,326.83664989430014,319.5181181866356,0.1200925732078677,0.04212256874403618,-0.022392016654286986
3237,3060,3,43738.375981855614,2,3,1.0,595.0,593.0623273370163,593.799047895987,601.6363638918297,-0.0032565927108969524,0.0012422312546451933,0.013198599801755683
3238,3060,1,43738.375981855614,1,2,1.0,370.0,392.97423643075757,393.31645720005434,397.39984752828866,0.06209253089393938,0.0008708478510068249,0.010381946276296704
3239,3060,1,43738.375981855614,3,3,1.0,380.0,403.4626303467252,406.3870023395145,412.20159253404296,0.061743764070329415,0.007248185514173086,0.014308012217552913
3240,3060,1,43738.375981855614,6,3,1.0,390.0,404.3386439123987,417.8396573193295,429.3173017396126,0.03676575362153515,0.03339036129788232,0.02746901644979921
3241,3060,1,43738.375981855614,1,2,1.0,450.0,392.97423643075757,393.31645720005434,397.39984752828866,-0.12672391904276095,0.0008708478510068249,0.010381946276296704
3242,3060,2,43738.375981855614,1,2,1.0,380.0,449.3226337496781,456.51335442464404,457.1880285443839,0.18242798355178452,0.016003468632234393,0.001477884739188315
3243,3061,1,46519.97405443456,1,1,0.0,270.0,298.4970431672336,297.6192653894559,335.93793253257843,0.10554460432308735,-0.002940658200375887,0.12875062739295398
3244,3061,1,46519.97405443456,2,3,0.0,380.0,415.5715694528876,424.875592526969,425.1806585501089,0.09360939329707267,0.02238849757294612,0.0007180125865208942
3245,3061,1,46519.97405443456,2,4,0.0,480.0,472.0339395251742,478.8008775612793,479.17078493795947,-0.01659595932255371,0.01433570230757573,0.000772570381583738
3246,3061,1,46519.97405443456,1,3,0.0,380.0,422.9106941720703,429.84820481832566,430.13854883629216,0.11292287940018499,0.016404197722729344,0.0006754570909263591
3247,3061,1,46519.97405443456,1,1,0.0,275.0,298.4970431672336,297.6192653894559,335.93793253257843,0.08544379333539485,-0.002940658200375887,0.12875062739295398
3248,3061,1,46519.97405443456,0,1,0.0,250.0,277.4085346979955,276.82161162107235,290.33182640470824,0.10963413879198197,-0.0021157354713765525,0.048804768907022206
3249,3063,1,59873.85754353387,0,1,0.0,500.0,333.6413942042079,332.09289314009897,320.14606102533367,-0.3327172115915841,-0.004641213863173072,-0.035974368502144756
3250,3064,2,49870.01850629866,2,3,2.0,400.0,466.0429436721708,466.0429436721708,466.7733344768925,0.165107359180427,0.0,0.00156721781681022
3251,3064,1,49870.01850629866,1,2,2.0,360.0,377.30855931743383,377.30855931743383,380.56912577084245,0.0480793314373162,0.0,0.008641644545003454
3252,3064,2,49870.01850629866,2,4,2.0,440.0,457.45583386020803,457.45583386020803,463.627617263331,0.03967234968229098,0.0,0.013491539393088094
3253,3064,2,49870.01850629866,1,3,2.0,400.0,437.91049526563984,437.91049526563984,439.6404741687853,0.0947762381640996,0.0,0.0039505308090322456
3254,3064,2,49870.01850629866,1,4,2.0,450.0,465.7838572572608,465.7838572572608,474.1610207291017,0.03507523834946849,0.0,0.0179850875922779
3255,3064,2,49870.01850629866,1,4,2.0,410.0,465.7838572572608,465.7838572572608,474.1610207291017,0.13605818843234346,0.0,0.0179850875922779
3256,3064,1,49870.01850629866,1,3,2.0,360.0,400.5714819473044,400.4589819473044,401.2557519731442,0.11269856096473442,-0.00028084875002362463,0.0019896420401544416
3257,3064,2,49870.01850629866,2,4,2.0,500.0,457.45583386020803,457.45583386020803,463.627617263331,-0.08508833227958394,0.0,0.013491539393088094
3258,3064,2,49870.01850629866,2,5,2.0,570.0,536.1492645883155,535.7825979216489,548.0999091874679,-0.059387255108218365,-0.0006838891534211481,0.022989382845951076
3259,3064,2,49870.01850629866,4,4,2.0,435.0,471.376913635836,471.58828726220963,475.50235615954307,0.08362508881801377,0.00044841743466660365,0.00829975850345316
3260,3064,2,49870.01850629866,1,3,2.0,410.0,437.91049526563984,437.91049526563984,439.6404741687853,0.06807437869668254,0.0,0.0039505308090322456
3261,3064,2,49870.01850629866,2,3,2.0,500.0,466.0429436721708,466.0429436721708,466.7733344768925,-0.06791411265565842,0.0,0.00156721781681022
3262,3064,1,49870.01850629866,2,4,2.0,380.0,420.1069884588667,419.9958773477556,423.8271660590443,0.10554470647070179,-0.000264482891652646,0.009122205521356638
3263,3064,2,49870.01850629866,2,3,2.0,370.0,466.0429436721708,466.0429436721708,466.7733344768925,0.2595755234382994,0.0,0.00156721781681022
3264,3064,2,49870.01850629866,2,4,2.0,475.0,457.45583386020803,457.45583386020803,463.627617263331,-0.036935086610088354,0.0,0.013491539393088094
3265,3064,2,49870.01850629866,2,3,2.0,450.0,466.0429436721708,466.0429436721708,466.7733344768925,0.03565098593815732,0.0,0.00156721781681022
3266,3064,2,49870.01850629866,2,4,2.0,450.0,457.45583386020803,457.45583386020803,463.627617263331,0.01656851968935118,0.0,0.013491539393088094
3267,3064,2,49870.01850629866,2,4,2.0,430.0,457.45583386020803,457.45583386020803,463.627617263331,0.06385077641908844,0.0,0.013491539393088094
3268,3064,1,49870.01850629866,1,3,2.0,380.0,400.5714819473044,400.4589819473044,401.2557519731442,0.05413547880869577,-0.00028084875002362463,0.0019896420401544416
3269,3064,2,49870.01850629866,2,3,2.0,420.0,466.0429436721708,466.0429436721708,466.7733344768925,0.10962605636231142,0.0,0.00156721781681022
3270,3064,2,49870.01850629866,2,4,2.0,420.0,457.45583386020803,457.45583386020803,463.627617263331,0.08918055681001912,0.0,0.013491539393088094
3271,3064,2,49870.01850629866,2,3,2.0,410.0,466.0429436721708,466.0429436721708,466.7733344768925,0.13669010651748975,0.0,0.00156721781681022
3272,3064,2,49870.01850629866,1,2,2.0,350.0,419.51737896621034,418.7951567439881,419.3918234106548,0.19862108276060098,-0.0017215549544144135,0.0014247219841451945
3273,3064,2,49870.01850629866,1,3,2.0,450.0,437.91049526563984,437.91049526563984,439.6404741687853,-0.026865566076355915,0.0,0.0039505308090322456
3274,3064,2,49870.01850629866,2,5,2.0,450.0,536.1492645883155,535.7825979216489,548.0999091874679,0.19144281019625672,-0.0006838891534211481,0.022989382845951076
3275,3064,2,49870.01850629866,2,3,2.0,380.0,466.0429436721708,466.0429436721708,466.7733344768925,0.22642879913729155,0.0,0.00156721781681022
3276,3064,2,49870.01850629866,2,4,2.0,470.0,457.45583386020803,457.45583386020803,463.627617263331,-0.026689715191046744,0.0,0.013491539393088094
3277,3064,2,49870.01850629866,2,4,2.0,460.0,457.45583386020803,457.45583386020803,463.627617263331,-0.005530795956069498,0.0,0.013491539393088094
3278,3064,2,49870.01850629866,2,4,2.0,465.0,457.45583386020803,457.45583386020803,463.627617263331,-0.016224013203853697,0.0,0.013491539393088094
3279,3064,2,49870.01850629866,2,4,2.0,560.0,457.45583386020803,457.45583386020803,463.627617263331,-0.18311458239248565,0.0,0.013491539393088094
3280,3064,1,49870.01850629866,1,2,2.0,350.0,377.30855931743383,377.30855931743383,380.56912577084245,0.0780244551926681,0.0,0.008641644545003454
3281,3064,1,49870.01850629866,1,3,2.0,375.0,400.5714819473044,400.4589819473044,401.2557519731442,0.06819061852614504,-0.00028084875002362463,0.0019896420401544416
3282,3064,2,49870.01850629866,1,3,2.0,390.0,437.91049526563984,437.91049526563984,439.6404741687853,0.12284742375805087,0.0,0.0039505308090322456
3283,3064,2,49870.01850629866,2,4,2.0,480.0,457.45583386020803,457.45583386020803,463.627617263331,-0.04696701279123327,0.0,0.013491539393088094
3284,3064,2,49870.01850629866,2,3,2.0,470.0,466.0429436721708,466.0429436721708,466.7733344768925,-0.008419268782615334,0.0,0.00156721781681022
3285,3064,2,49870.01850629866,1,3,2.0,420.0,437.91049526563984,437.91049526563984,439.6404741687853,0.04264403634676152,0.0,0.0039505308090322456
3286,3064,2,49870.01850629866,2,4,2.0,650.0,457.45583386020803,457.45583386020803,463.627617263331,-0.2962217940612184,0.0,0.013491539393088094
3287,3064,2,49870.01850629866,2,3,2.0,385.0,466.0429436721708,466.0429436721708,466.7733344768925,0.2105011523952488,0.0,0.00156721781681022
3288,3064,2,49870.01850629866,1,3,2.0,375.0,437.91049526563984,437.91049526563984,439.6404741687853,0.1677613207083729,0.0,0.0039505308090322456
3289,3064,2,49870.01850629866,3,4,2.0,450.0,471.4485887993725,471.6599624257461,476.5370273548254,0.047663530665272194,0.0004483492609700803,0.010340213962611096
3290,3064,3,49870.01850629866,2,4,2.0,485.0,580.2630015590947,580.2630015590947,583.3574947364826,0.19641855991565924,0.0,0.005332914849082888
3291,3064,2,49870.01850629866,2,3,2.0,430.0,466.0429436721708,466.0429436721708,466.7733344768925,0.08382079923760649,0.0,0.00156721781681022
3292,3064,2,49870.01850629866,1,2,2.0,400.0,419.51737896621034,418.7951567439881,419.3918234106548,0.04879344741552586,-0.0017215549544144135,0.0014247219841451945
3293,3064,1,49870.01850629866,1,2,2.0,330.0,377.30855931743383,377.30855931743383,380.56912577084245,0.1433592706588904,0.0,0.008641644545003454
3294,3064,1,49870.01850629866,1,2,2.0,390.0,377.30855931743383,377.30855931743383,380.56912577084245,-0.03254215559632351,0.0,0.008641644545003454
3295,3064,2,49870.01850629866,2,4,2.0,410.0,457.45583386020803,457.45583386020803,463.627617263331,0.11574593624440983,0.0,0.013491539393088094
3296,3064,1,49870.01850629866,1,2,2.0,345.0,377.30855931743383,377.30855931743383,380.56912577084245,0.09364799802154734,0.0,0.008641644545003454
3297,3064,2,49870.01850629866,2,4,2.0,400.0,457.45583386020803,457.45583386020803,463.627617263331,0.14363958465052007,0.0,0.013491539393088094
3298,3064,2,49870.01850629866,1,4,2.0,500.0,465.7838572572608,465.7838572572608,474.1610207291017,-0.06843228548547836,0.0,0.0179850875922779
3299,3064,2,49870.01850629866,2,3,2.0,395.0,466.0429436721708,466.0429436721708,466.7733344768925,0.1798555536004324,0.0,0.00156721781681022
3300,3064,2,49870.01850629866,1,2,2.0,360.0,419.51737896621034,418.7951567439881,419.3918234106548,0.16532605268391762,-0.0017215549544144135,0.0014247219841451945
3301,3064,2,49870.01850629866,2,3,2.0,700.0,466.0429436721708,466.0429436721708,466.7733344768925,-0.33422436618261314,0.0,0.00156721781681022
3302,3064,1,49870.01850629866,1,3,2.0,370.0,400.5714819473044,400.4589819473044,401.2557519731442,0.08262562688460647,-0.00028084875002362463,0.0019896420401544416
3303,3064,2,49870.01850629866,2,4,2.0,459.0,457.45583386020803,457.45583386020803,463.627617263331,-0.0033641963829890388,0.0,0.013491539393088094
3304,3064,1,49870.01850629866,2,3,2.0,375.0,403.3481701131303,403.2356701131303,405.44492937238954,0.07559512030168086,-0.00027891535982041914,0.005478828940503714
3305,3064,1,49870.01850629866,1,2,2.0,375.0,377.30855931743383,377.30855931743383,380.56912577084245,0.006156158179823554,0.0,0.008641644545003454
3306,3064,2,49870.01850629866,2,3,2.0,460.0,466.0429436721708,466.0429436721708,466.7733344768925,0.013136834069936506,0.0,0.00156721781681022
3307,3064,2,49870.01850629866,3,3,2.0,420.0,462.31450698241895,462.31450698241895,462.7802189676961,0.10074882614861654,0.0,0.0010073488463879486
3308,3064,1,49870.01850629866,0,1,2.0,270.0,283.4157850893096,283.41565688418143,284.17738382057,0.049688092923368975,-4.523570490313165e-07,0.0026876670991393594
3309,3064,2,49870.01850629866,1,3,2.0,395.0,437.91049526563984,437.91049526563984,439.6404741687853,0.10863416522946795,0.0,0.0039505308090322456
3310,3064,2,49870.01850629866,2,4,2.0,2.0,457.45583386020803,457.45583386020803,463.627617263331,227.72791693010402,0.0,0.013491539393088094
3311,3064,3,49870.01850629866,2,4,2.0,480.0,580.2630015590947,580.2630015590947,583.3574947364826,0.20888125324811402,0.0,0.005332914849082888
3312,3064,1,49870.01850629866,1,2,2.0,340.0,377.30855931743383,377.30855931743383,380.56912577084245,0.10973105681598186,0.0,0.008641644545003454
3313,3064,2,49870.01850629866,2,3,2.0,440.0,466.0429436721708,466.0429436721708,466.7733344768925,0.05918850834584271,0.0,0.00156721781681022
3314,3064,2,49870.01850629866,1,2,2.0,385.0,419.51737896621034,418.7951567439881,419.3918234106548,0.08965552978236453,-0.0017215549544144135,0.0014247219841451945
3315,3064,2,49870.01850629866,2,3,2.0,390.0,466.0429436721708,466.0429436721708,466.7733344768925,0.19498190685171998,0.0,0.00156721781681022
3316,3064,2,49870.01850629866,1,3,2.0,380.0,437.91049526563984,437.91049526563984,439.6404741687853,0.15239604017273642,0.0,0.0039505308090322456
3317,3064,2,49870.01850629866,2,4,2.0,395.0,457.45583386020803,457.45583386020803,463.627617263331,0.15811603508913424,0.0,0.013491539393088094
3318,3064,2,49870.01850629866,2,3,2.0,425.0,466.0429436721708,466.0429436721708,466.7733344768925,0.09657163216981363,0.0,0.00156721781681022
3319,3064,2,49870.01850629866,1,4,2.0,480.0,465.7838572572608,465.7838572572608,474.1610207291017,-0.029616964047373292,0.0,0.0179850875922779
3320,3064,2,49870.01850629866,2,4,2.0,490.0,457.45583386020803,457.45583386020803,463.627617263331,-0.06641666559141218,0.0,0.013491539393088094
3321,3064,2,49870.01850629866,2,4,2.0,550.0,457.45583386020803,457.45583386020803,463.627617263331,-0.1682621202541672,0.0,0.013491539393088094
3322,3064,1,49870.01850629866,4,3,2.0,380.0,400.83632962089354,400.55716295422684,401.25213649920045,0.05483244637077247,-0.0006964604903221464,0.00173501714423972
3323,3064,2,49870.01850629866,2,5,2.0,520.0,536.1492645883155,535.7825979216489,548.0999091874679,0.031056278054452945,-0.0006838891534211481,0.022989382845951076
3324,3064,2,49870.01850629866,2,4,2.0,520.0,457.45583386020803,457.45583386020803,463.627617263331,-0.12027724257652302,0.0,0.013491539393088094
3325,3064,3,49870.01850629866,2,5,2.0,580.0,623.3992595603194,623.9992595603194,632.092520121692,0.07482630958675753,0.0009624650507657003,0.01296998423856349
3326,3064,2,49870.01850629866,2,3,2.0,360.0,466.0429436721708,466.0429436721708,466.7733344768925,0.2945637324226966,0.0,0.00156721781681022
3327,3064,2,49870.01850629866,3,3,2.0,390.0,462.31450698241895,462.31450698241895,462.7802189676961,0.1854218127754332,0.0,0.0010073488463879486
3328,3064,2,49870.01850629866,2,3,2.0,340.0,466.0429436721708,466.0429436721708,466.7733344768925,0.370714540212267,0.0,0.00156721781681022
3329,3064,2,49870.01850629866,2,4,2.0,510.0,457.45583386020803,457.45583386020803,463.627617263331,-0.10302777674469013,0.0,0.013491539393088094
3330,3064,2,49870.01850629866,2,3,2.0,490.0,466.0429436721708,466.0429436721708,466.7733344768925,-0.04889195168944736,0.0,0.00156721781681022
3331,3064,3,49870.01850629866,1,4,2.0,555.0,583.3250001152041,585.5027778929818,589.1240741892781,0.051036036243611076,0.0037333866666911073,0.006184934441008129
3332,3064,1,49870.01850629866,0,4,2.0,370.0,422.6468442830293,422.6468442830293,427.69124297649773,0.14228876833251158,0.0,0.011935256968558896
3333,3064,2,49870.01850629866,1,3,2.0,425.0,437.91049526563984,437.91049526563984,439.6404741687853,0.03037763591915256,0.0,0.0039505308090322456
3334,3064,2,49870.01850629866,4,4,2.0,390.0,471.376913635836,471.58828726220963,475.50235615954307,0.20865875291239996,0.00044841743466660365,0.00829975850345316
3335,3064,2,49870.01850629866,2,4,2.0,495.0,457.45583386020803,457.45583386020803,463.627617263331,-0.07584680028240802,0.0,0.013491539393088094
3336,3064,2,49870.01850629866,1,3,2.0,440.0,437.91049526563984,437.91049526563984,439.6404741687853,-0.004748874396273095,0.0,0.0039505308090322456
3337,3064,1,49870.01850629866,2,3,2.0,390.0,403.3481701131303,403.2356701131303,405.44492937238954,0.034226077213154675,-0.00027891535982041914,0.005478828940503714
3338,3064,2,49870.01850629866,1,3,2.0,370.0,437.91049526563984,437.91049526563984,439.6404741687853,0.18354187909632388,0.0,0.0039505308090322456
3339,3064,2,49870.01850629866,2,4,2.0,435.0,457.45583386020803,457.45583386020803,463.627617263331,0.051622606575190876,0.0,0.013491539393088094
3340,3065,1,78840.47448761531,2,2,0.0,595.0,584.1418385201703,584.1418385201703,592.1990393748712,-0.018249010890470138,0.0,0.013793226787371602
3341,3065,1,78840.47448761531,2,3,0.0,950.0,806.1879789622755,806.1879789622755,812.3239598332565,-0.15138107477655216,0.0,0.007611104396370756
3342,3065,2,78840.47448761531,1,2,0.0,640.0,823.7894711242475,823.7894711242475,823.7894711242475,0.28717104863163667,0.0,0.0
3343,3065,1,78840.47448761531,1,2,0.0,480.0,615.0921442590682,615.0921442590682,615.0921442590682,0.28144196720639203,0.0,0.0
3344,3065,2,78840.47448761531,0,3,0.0,900.0,947.3540553562863,947.3540553562863,947.3540553562863,0.052615617062540296,0.0,0.0
3345,3065,1,78840.47448761531,0,1,0.0,340.0,466.59078141178566,466.59078141178566,466.59078141178566,0.3723258276817225,0.0,0.0
3346,3065,1,78840.47448761531,1,2,0.0,620.0,615.0921442590682,615.0921442590682,615.0921442590682,-0.007915896356341672,0.0,0.0
3347,3065,1,78840.47448761531,0,1,0.0,500.0,466.59078141178566,466.59078141178566,466.59078141178566,-0.06681843717642869,0.0,0.0
3348,3065,1,78840.47448761531,0,1,0.0,290.0,466.59078141178566,466.59078141178566,466.59078141178566,0.6089337290061574,0.0,0.0
3349,3065,2,78840.47448761531,2,2,0.0,950.0,790.5353624925718,790.5353624925718,797.0004330393091,-0.16785751316571385,0.0,0.008178091523132845
3350,3065,1,78840.47448761531,1,1,0.0,470.0,497.18756682524076,497.18756682524076,497.18756682524076,0.057845886862214396,0.0,0.0
3351,3065,1,78840.47448761531,0,3,0.0,740.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.012142344934300189,0.0,0.0
3352,3065,1,78840.47448761531,2,2,0.0,580.0,584.1418385201703,584.1418385201703,592.1990393748712,0.007141100896845289,0.0,0.013793226787371602
3353,3065,1,78840.47448761531,1,2,0.0,640.0,615.0921442590682,615.0921442590682,615.0921442590682,-0.03891852459520599,0.0,0.0
3354,3065,1,78840.47448761531,0,1,0.0,270.0,466.59078141178566,466.59078141178566,466.59078141178566,0.7281140052288357,0.0,0.0
3355,3065,1,78840.47448761531,0,3,0.0,760.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.0381385990149765,0.0,0.0
3356,3065,1,78840.47448761531,1,2,0.0,720.0,615.0921442590682,615.0921442590682,615.0921442590682,-0.14570535519573866,0.0,0.0
3357,3065,1,78840.47448761531,0,2,0.0,525.0,577.1490232131262,577.1490232131262,577.1490232131262,0.09933147278690696,0.0,0.0
3358,3065,1,78840.47448761531,1,2,0.0,650.0,615.0921442590682,615.0921442590682,615.0921442590682,-0.05370439344758744,0.0,0.0
3359,3065,1,78840.47448761531,0,1,0.0,430.0,466.59078141178566,466.59078141178566,466.59078141178566,0.08509484049252478,0.0,0.0
3360,3065,2,78840.47448761531,1,2,0.0,660.0,823.7894711242475,823.7894711242475,823.7894711242475,0.24816586533976892,0.0,0.0
3361,3065,1,78840.47448761531,1,2,0.0,575.0,615.0921442590682,615.0921442590682,615.0921442590682,0.06972546827664028,0.0,0.0
3362,3065,1,78840.47448761531,1,4,0.0,840.0,842.1181536687208,842.1181536687208,853.5181536687209,0.0025216115103818635,0.0,0.013537292778139913
3363,3065,2,78840.47448761531,1,3,0.0,750.0,1013.4951477268099,1013.4951477268099,1014.17014772681,0.35132686363574656,0.0,0.0006660120687445226
3364,3065,1,78840.47448761531,0,1,0.0,320.0,466.59078141178566,466.59078141178566,466.59078141178566,0.45809619191183015,0.0,0.0
3365,3065,1,78840.47448761531,0,3,0.0,795.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.0804846984294115,0.0,0.0
3366,3065,1,78840.47448761531,0,2,0.0,600.0,577.1490232131262,577.1490232131262,577.1490232131262,-0.0380849613114564,0.0,0.0
3367,3065,2,78840.47448761531,2,7,0.0,2000.0,1691.2008633224282,1691.2008633224282,1705.3360485076134,-0.1543995683387859,0.0,0.008358075904370198
3368,3065,1,78840.47448761531,0,2,0.0,695.0,577.1490232131262,577.1490232131262,577.1490232131262,-0.16956975077248035,0.0,0.0
3369,3065,1,78840.47448761531,1,1,0.0,520.0,497.18756682524076,497.18756682524076,497.18756682524076,-0.04387006379761391,0.0,0.0
3370,3065,1,78840.47448761531,1,1,0.0,300.0,497.18756682524076,497.18756682524076,497.18756682524076,0.6572918894174692,0.0,0.0
3371,3065,1,78840.47448761531,1,1,0.0,320.0,497.18756682524076,497.18756682524076,497.18756682524076,0.5537111463288774,0.0,0.0
3372,3065,1,78840.47448761531,0,3,0.0,775.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.05675527129210599,0.0,0.0
3373,3065,1,78840.47448761531,1,1,0.0,480.0,497.18756682524076,497.18756682524076,497.18756682524076,0.035807430885918264,0.0,0.0
3374,3065,1,78840.47448761531,1,2,0.0,700.0,615.0921442590682,615.0921442590682,615.0921442590682,-0.12129693677275977,0.0,0.0
3375,3065,2,78840.47448761531,2,3,0.0,1200.0,1120.7161050379918,1120.7161050379918,1117.876413679967,-0.06606991246834014,0.0,-0.00253381864083099
3376,3065,2,78840.47448761531,2,4,0.0,1450.0,1272.5315603193483,1272.5315603193483,1305.846375134163,-0.1223920273659667,0.0,0.026179951722733116
3377,3065,2,78840.47448761531,1,3,0.0,850.0,1013.4951477268099,1013.4951477268099,1014.17014772681,0.1923472326197764,0.0,0.0006660120687445226
3378,3065,1,78840.47448761531,2,2,0.0,2368.0,584.1418385201703,584.1418385201703,592.1990393748712,-0.7533184803546579,0.0,0.013793226787371602
3379,3065,2,78840.47448761531,2,2,0.0,775.0,790.5353624925718,790.5353624925718,797.0004330393091,0.020045629022673334,0.0,0.008178091523132845
3380,3065,1,78840.47448761531,0,2,0.0,570.0,577.1490232131262,577.1490232131262,577.1490232131262,0.012542145987940624,0.0,0.0
3381,3065,2,78840.47448761531,2,3,0.0,1350.0,1120.7161050379918,1120.7161050379918,1117.876413679967,-0.16983992219408012,0.0,-0.00253381864083099
3382,3065,1,78840.47448761531,1,1,0.0,440.0,497.18756682524076,497.18756682524076,497.18756682524076,0.1299717427846381,0.0,0.0
3383,3065,1,78840.47448761531,1,3,0.0,950.0,762.0475792990655,762.0475792990655,762.0475792990655,-0.19784465336940468,0.0,0.0
3384,3065,2,78840.47448761531,1,3,0.0,1050.0,1013.4951477268099,1013.4951477268099,1014.17014772681,-0.03476652597446673,0.0,0.0006660120687445226
3385,3065,1,78840.47448761531,0,3,0.0,725.0,731.0146647486179,731.0146647486179,731.0146647486179,0.008296089308438429,0.0,0.0
3386,3065,1,78840.47448761531,0,3,0.0,850.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.13998274735456723,0.0,0.0
3387,3065,2,78840.47448761531,1,3,0.0,770.0,1013.4951477268099,1013.4951477268099,1014.17014772681,0.3162274645802726,0.0,0.0006660120687445226
3388,3065,1,78840.47448761531,0,3,0.0,750.0,731.0146647486179,731.0146647486179,731.0146647486179,-0.025313780335176186,0.0,0.0
3389,3065,1,78840.47448761531,0,1,0.0,1190.0,466.59078141178566,466.59078141178566,466.59078141178566,-0.6079069063766507,0.0,0.0
3390,3065,2,78840.47448761531,1,2,0.0,625.0,823.7894711242475,823.7894711242475,823.7894711242475,0.31806315379879596,0.0,0.0
3391,3065,2,78840.47448761531,1,2,0.0,630.0,823.7894711242475,823.7894711242475,823.7894711242475,0.3076023351178532,0.0,0.0
3392,3065,1,78840.47448761531,1,1,0.0,350.0,497.18756682524076,497.18756682524076,497.18756682524076,0.42053590521497364,0.0,0.0
3393,3065,2,78840.47448761531,1,2,0.0,1200.0,823.7894711242475,823.7894711242475,823.7894711242475,-0.3135087740631271,0.0,0.0
3394,3065,1,78840.47448761531,1,1,0.0,1200.0,497.18756682524076,497.18756682524076,497.18756682524076,-0.5856770276456327,0.0,0.0
3395,3066,1,71219.18967400324,1,1,0.0,480.0,378.2708473073167,410.73721137829074,531.7617222878338,-0.2119357347764235,0.08582835368382888,0.29465192721016686
3396,3066,1,71219.18967400324,1,1,0.0,380.0,378.2708473073167,410.73721137829074,531.7617222878338,-0.004550401822850715,0.08582835368382888,0.29465192721016686
3397,3066,2,71219.18967400324,1,2,0.0,700.0,592.0864561835454,647.446124427189,782.3956479630896,-0.15416220545207807,0.0934992983971961,0.20843359539034015
3398,3066,1,71219.18967400324,0,3,0.0,1150.0,707.4185108108289,694.3484972843798,766.7790641848924,-0.38485346886014876,-0.018475645359447127,0.10431442882614551
3399,3066,1,71219.18967400324,1,1,0.0,470.0,378.2708473073167,410.73721137829074,531.7617222878338,-0.1951684099844325,0.08582835368382888,0.29465192721016686
3400,3066,1,71219.18967400324,1,2,0.0,550.0,508.9660177808461,550.1977901679725,610.9808755254991,-0.07460724039846169,0.08101085523725524,0.11047497180781088
3401,3066,1,71219.18967400324,0,1,0.0,430.0,344.1558660649039,378.4642343800234,460.6735607481899,-0.1996375207792933,0.09968846007886836,0.21721821746997233
3402,3066,2,71219.18967400324,1,3,0.0,730.0,824.9448061797062,835.682000004683,916.2847128535016,0.1300613783283647,0.013015651161803638,0.0964514167450859
3403,3066,1,71219.18967400324,1,2,0.0,475.0,508.9660177808461,550.1977901679725,610.9808755254991,0.07150740585441279,0.08101085523725524,0.11047497180781088
3404,3066,2,71219.18967400324,1,2,0.0,950.0,592.0864561835454,647.446124427189,782.3956479630896,-0.3767510987541628,0.0934992983971961,0.20843359539034015
3405,3066,1,71219.18967400324,0,3,0.0,750.0,707.4185108108289,694.3484972843798,766.7790641848924,-0.05677531891889476,-0.018475645359447127,0.10431442882614551
3406,3066,1,71219.18967400324,1,2,0.0,600.0,508.9660177808461,550.1977901679725,610.9808755254991,-0.15172330369858988,0.08101085523725524,0.11047497180781088
3407,3066,1,71219.18967400324,0,1,0.0,425.0,344.1558660649039,378.4642343800234,460.6735607481899,-0.19022149161199087,0.09968846007886836,0.21721821746997233
3408,3066,1,71219.18967400324,1,3,0.0,630.0,674.8013825571063,697.7907278953166,811.1286051427368,0.07111330564620048,0.03406831392534206,0.16242387970569766
3409,3066,1,71219.18967400324,1,3,0.0,750.0,674.8013825571063,697.7907278953166,811.1286051427368,-0.10026482325719159,0.03406831392534206,0.16242387970569766
