,Postcode,Baths,Bedrooms,Parking,Weekly Rental Price,Income
3087,3056,1,1,1,390.0,65819.82662809045
3088,3056,1,2,1,560.0,65819.82662809045
3089,3056,1,2,1,700.0,65819.82662809045
3090,3056,2,2,1,575.0,65819.82662809045
3091,3056,1,2,1,600.0,65819.82662809045
3092,3056,3,3,2,965.0,65819.82662809045
3093,3056,1,1,1,300.0,65819.82662809045
3094,3056,1,2,0,550.0,65819.82662809045
3095,3056,2,4,1,820.0,65819.82662809045
3096,3056,1,4,1,560.0,65819.82662809045
3097,3056,1,3,0,590.0,65819.82662809045
3098,3056,1,2,1,330.0,65819.82662809045
3099,3056,1,4,1,630.0,65819.82662809045
3100,3056,1,3,1,525.0,65819.82662809045
3101,3056,1,3,0,485.0,65819.82662809045
3102,3056,0,0,2,673.0769230769231,65819.82662809045
3103,3056,1,1,0,275.0,65819.82662809045
3104,3057,2,2,1,580.0,72868.40639900193
3105,3057,1,2,1,600.0,72868.40639900193
3106,3057,2,2,1,510.0,72868.40639900193
3107,3057,1,1,1,425.0,72868.40639900193
3108,3057,2,3,2,760.0,72868.40639900193
3109,3057,2,2,1,475.0,72868.40639900193
3110,3057,1,2,1,445.0,72868.40639900193
3111,3057,1,2,1,530.0,72868.40639900193
3112,3057,1,3,3,675.0,72868.40639900193
3113,3057,2,2,1,550.0,72868.40639900193
3114,3057,2,3,1,825.0,72868.40639900193
3115,3057,3,4,2,950.0,72868.40639900193
3116,3057,2,3,1,665.0,72868.40639900193
3117,3057,2,3,2,750.0,72868.40639900193
3118,3057,1,2,0,390.0,72868.40639900193
3119,3057,1,1,1,380.0,72868.40639900193
3120,3057,1,2,1,400.0,72868.40639900193
3121,3057,1,1,1,310.0,72868.40639900193
3122,3057,1,1,1,280.0,72868.40639900193
3123,3057,1,2,1,560.0,72868.40639900193
3124,3057,1,3,2,650.0,72868.40639900193
3125,3057,2,2,1,480.0,72868.40639900193
3126,3057,1,3,1,565.0,72868.40639900193
3127,3057,2,4,0,995.0,72868.40639900193
3128,3057,1,1,1,290.0,72868.40639900193
3129,3057,2,2,1,500.0,72868.40639900193
3130,3057,2,2,1,700.0,72868.40639900193
3131,3057,1,2,1,96.92307692307692,72868.40639900193
3132,3057,1,2,1,363.0,72868.40639900193
3133,3057,1,2,1,550.0,72868.40639900193
3134,3057,1,2,1,470.0,72868.40639900193
3135,3057,1,2,1,460.0,72868.40639900193
3136,3057,1,3,0,600.0,72868.40639900193
3137,3057,2,3,2,1400.0,72868.40639900193
3138,3057,1,2,0,460.0,72868.40639900193
3139,3057,1,2,1,450.0,72868.40639900193
3140,3057,1,3,1,720.0,72868.40639900193
3141,3057,1,1,0,350.0,72868.40639900193
3142,3057,1,2,2,510.0,72868.40639900193
3143,3057,2,2,1,540.0,72868.40639900193
3144,3057,1,1,1,370.0,72868.40639900193
3145,3057,2,2,1,450.0,72868.40639900193
3146,3057,1,2,0,350.0,72868.40639900193
3147,3057,1,2,1,500.0,72868.40639900193
3148,3057,2,2,1,520.0,72868.40639900193
3149,3057,2,2,1,495.0,72868.40639900193
3150,3057,1,2,1,480.0,72868.40639900193
3151,3057,1,2,1,440.0,72868.40639900193
3152,3057,1,2,1,490.0,72868.40639900193
3153,3057,1,4,1,650.0,72868.40639900193
3154,3057,1,1,0,285.0,72868.40639900193
3155,3057,1,1,0,275.0,72868.40639900193
3156,3057,1,1,0,265.0,72868.40639900193
3157,3057,1,1,0,200.0,72868.40639900193
3158,3057,1,1,1,400.0,72868.40639900193
3159,3057,1,2,1,375.0,72868.40639900193
3160,3057,1,1,0,290.0,72868.40639900193
3161,3057,1,1,0,180.0,72868.40639900193
3162,3057,2,3,2,785.0,72868.40639900193
3163,3057,1,1,1,360.0,72868.40639900193
3164,3057,1,2,1,515.0,72868.40639900193
3165,3057,2,4,2,900.0,72868.40639900193
3166,3057,3,3,2,800.0,72868.40639900193
3167,3057,1,1,1,375.0,72868.40639900193
3168,3057,1,2,1,430.0,72868.40639900193
3169,3057,1,3,0,450.0,72868.40639900193
3170,3058,2,3,2,620.0,57613.388910352674
3171,3058,1,1,1,420.0,57613.388910352674
3172,3058,1,1,1,340.0,57613.388910352674
3173,3058,2,3,2,600.0,57613.388910352674
3174,3058,1,1,1,365.0,57613.388910352674
3175,3058,2,3,1,620.0,57613.388910352674
3176,3058,1,2,1,390.0,57613.388910352674
3177,3058,2,3,2,700.0,57613.388910352674
3178,3058,1,1,0,280.0,57613.388910352674
3179,3058,1,2,0,600.0,57613.388910352674
3180,3058,1,2,1,320.0,57613.388910352674
3181,3058,2,3,0,650.0,57613.388910352674
3182,3058,1,2,1,470.0,57613.388910352674
3183,3058,1,3,0,540.0,57613.388910352674
3184,3058,1,3,2,560.0,57613.388910352674
3185,3058,1,3,2,525.0,57613.388910352674
3186,3058,1,2,0,520.0,57613.388910352674
3187,3058,2,6,2,995.0,57613.388910352674
3188,3058,1,5,0,780.0,57613.388910352674
3189,3058,1,3,1,700.0,57613.388910352674
3190,3058,1,3,2,550.0,57613.388910352674
3191,3058,1,3,1,500.0,57613.388910352674
3192,3058,1,5,2,600.0,57613.388910352674
3193,3058,2,4,0,625.0,57613.388910352674
3194,3058,2,2,1,500.0,57613.388910352674
3195,3058,1,3,1,550.0,57613.388910352674
3196,3058,2,3,1,580.0,57613.388910352674
3197,3058,1,2,1,410.0,57613.388910352674
3198,3058,1,2,0,500.0,57613.388910352674
3199,3058,1,0,0,220.0,57613.388910352674
3200,3058,1,2,1,490.0,57613.388910352674
3201,3058,1,3,0,560.0,57613.388910352674
3202,3058,1,3,0,440.0,57613.388910352674
3203,3058,2,3,2,800.0,57613.388910352674
3204,3058,1,3,1,525.0,57613.388910352674
3205,3058,1,3,0,550.0,57613.388910352674
3206,3058,1,2,1,430.0,57613.388910352674
3207,3058,1,4,2,675.0,57613.388910352674
3208,3058,1,3,2,480.0,57613.388910352674
3209,3058,1,4,1,750.0,57613.388910352674
3210,3058,1,2,1,450.0,57613.388910352674
3211,3058,2,2,1,465.0,57613.388910352674
3212,3058,2,3,1,600.0,57613.388910352674
3213,3058,1,3,3,515.0,57613.388910352674
3214,3058,2,3,1,650.0,57613.388910352674
3215,3058,1,3,2,510.0,57613.388910352674
3216,3058,2,2,1,440.0,57613.388910352674
3217,3058,1,3,0,510.0,57613.388910352674
3218,3058,2,3,2,690.0,57613.388910352674
3219,3058,1,2,1,420.0,57613.388910352674
3220,3058,1,3,3,580.0,57613.388910352674
3221,3058,1,1,1,360.0,57613.388910352674
3222,3058,1,2,1,480.0,57613.388910352674
3223,3058,1,2,1,460.0,57613.388910352674
3224,3058,1,2,1,495.0,57613.388910352674
3225,3058,1,2,1,440.0,57613.388910352674
3226,3058,1,3,4,650.0,57613.388910352674
3227,3058,1,3,1,400.0,57613.388910352674
3228,3058,1,2,1,380.0,57613.388910352674
3229,3058,2,3,3,580.0,57613.388910352674
3230,3058,1,2,1,360.0,57613.388910352674
3231,3058,1,3,1,580.0,57613.388910352674
3232,3058,1,2,1,755.0,57613.388910352674
3233,3058,1,3,1,485.0,57613.388910352674
3234,3058,1,2,3,400.0,57613.388910352674
3235,3058,2,4,2,620.0,57613.388910352674
3236,3058,3,4,3,1000.0,57613.388910352674
3237,3058,1,3,2,450.0,57613.388910352674
3238,3058,1,2,1,370.0,57613.388910352674
3239,3058,1,4,1,610.0,57613.388910352674
3240,3058,2,2,1,390.0,57613.388910352674
3241,3058,1,2,1,405.0,57613.388910352674
3242,3058,2,6,2,680.0,57613.388910352674
3243,3058,1,4,0,445.0,57613.388910352674
3244,3058,1,3,1,680.0,57613.388910352674
3245,3058,1,3,3,400.0,57613.388910352674
3246,3058,1,3,2,470.0,57613.388910352674
3247,3058,1,2,1,310.0,57613.388910352674
3248,3058,1,1,0,295.0,57613.388910352674
3249,3058,1,2,0,340.0,57613.388910352674
3250,3058,1,1,1,280.0,57613.388910352674
3251,3058,1,2,0,440.0,57613.388910352674
3252,3058,1,3,1,465.0,57613.388910352674
3253,3058,1,2,0,430.0,57613.388910352674
3254,3058,1,1,1,375.0,57613.388910352674
3255,3058,1,4,3,400.0,57613.388910352674
3256,3058,1,2,1,350.0,57613.388910352674
3257,3058,1,2,1,535.0,57613.388910352674
3258,3058,2,2,1,2.0,57613.388910352674
3259,3058,1,1,0,180.0,57613.388910352674
3260,3058,1,3,0,570.0,57613.388910352674
3261,3058,1,1,1,330.0,57613.388910352674
3262,3058,1,2,1,330.0,57613.388910352674
3263,3059,2,4,2,650.0,57921.113643945326
3264,3059,2,3,2,490.0,57921.113643945326
3265,3059,2,5,6,700.0,57921.113643945326
3266,3059,2,4,2,560.0,57921.113643945326
3267,3059,2,3,2,550.0,57921.113643945326
3268,3059,2,3,2,500.0,57921.113643945326
3269,3059,2,4,3,700.0,57921.113643945326
3270,3059,2,4,2,470.0,57921.113643945326
3271,3059,2,4,2,670.0,57921.113643945326
3272,3059,1,2,1,322.0,57921.113643945326
3273,3059,2,3,0,410.0,57921.113643945326
3274,3059,2,3,2,435.0,57921.113643945326
3275,3059,2,3,2,450.0,57921.113643945326
3276,3060,1,3,2,395.0,43738.375981855614
3277,3060,1,2,2,385.0,43738.375981855614
3278,3060,1,3,2,420.0,43738.375981855614
3279,3060,1,3,5,450.0,43738.375981855614
3280,3060,1,3,2,380.0,43738.375981855614
3281,3060,2,4,1,550.0,43738.375981855614
3282,3060,1,2,0,420.0,43738.375981855614
3283,3060,1,3,1,399.0,43738.375981855614
3284,3060,1,2,3,350.0,43738.375981855614
3285,3060,1,2,1,380.0,43738.375981855614
3286,3060,1,2,1,360.0,43738.375981855614
3287,3060,1,2,1,320.0,43738.375981855614
3288,3060,2,3,3,460.0,43738.375981855614
3289,3060,3,4,2,700.0,43738.375981855614
3290,3060,1,3,2,400.0,43738.375981855614
3291,3060,1,1,1,330.0,43738.375981855614
3292,3060,1,3,1,400.0,43738.375981855614
3293,3060,1,1,1,310.0,43738.375981855614
3294,3060,1,3,0,380.0,43738.375981855614
3295,3060,1,3,1,410.0,43738.375981855614
3296,3060,2,3,3,480.0,43738.375981855614
3297,3060,2,4,4,500.0,43738.375981855614
3298,3060,1,1,1,280.0,43738.375981855614
3299,3060,3,3,2,595.0,43738.375981855614
3300,3060,1,2,1,370.0,43738.375981855614
3301,3060,1,3,3,380.0,43738.375981855614
3302,3060,1,3,6,390.0,43738.375981855614
3303,3060,1,2,1,450.0,43738.375981855614
3304,3060,2,2,1,380.0,43738.375981855614
3305,3061,1,1,1,270.0,46519.97405443456
3306,3061,1,3,2,380.0,46519.97405443456
3307,3061,1,4,2,480.0,46519.97405443456
3308,3061,1,3,1,380.0,46519.97405443456
3309,3061,1,1,1,275.0,46519.97405443456
3310,3061,1,1,0,250.0,46519.97405443456
3311,3063,1,1,0,500.0,59873.85754353387
3312,3064,2,3,2,400.0,49870.01850629866
3313,3064,1,2,1,360.0,49870.01850629866
3314,3064,2,4,2,440.0,49870.01850629866
3315,3064,2,3,1,400.0,49870.01850629866
3316,3064,2,4,1,450.0,49870.01850629866
3317,3064,2,4,1,410.0,49870.01850629866
3318,3064,1,3,1,360.0,49870.01850629866
3319,3064,2,4,2,500.0,49870.01850629866
3320,3064,2,5,2,570.0,49870.01850629866
3321,3064,2,4,4,435.0,49870.01850629866
3322,3064,2,3,1,410.0,49870.01850629866
3323,3064,2,3,2,500.0,49870.01850629866
3324,3064,1,4,2,380.0,49870.01850629866
3325,3064,2,3,2,370.0,49870.01850629866
3326,3064,2,4,2,475.0,49870.01850629866
3327,3064,2,3,2,450.0,49870.01850629866
3328,3064,2,4,2,450.0,49870.01850629866
3329,3064,2,4,2,430.0,49870.01850629866
3330,3064,1,3,1,380.0,49870.01850629866
3331,3064,2,3,2,420.0,49870.01850629866
3332,3064,2,4,2,420.0,49870.01850629866
3333,3064,2,3,2,410.0,49870.01850629866
3334,3064,2,2,1,350.0,49870.01850629866
3335,3064,2,3,1,450.0,49870.01850629866
3336,3064,2,5,2,450.0,49870.01850629866
3337,3064,2,3,2,380.0,49870.01850629866
3338,3064,2,4,2,470.0,49870.01850629866
3339,3064,2,4,2,460.0,49870.01850629866
3340,3064,2,4,2,465.0,49870.01850629866
3341,3064,2,4,2,560.0,49870.01850629866
3342,3064,1,2,1,350.0,49870.01850629866
3343,3064,1,3,1,375.0,49870.01850629866
3344,3064,2,3,1,390.0,49870.01850629866
3345,3064,2,4,2,480.0,49870.01850629866
3346,3064,2,3,2,470.0,49870.01850629866
3347,3064,2,3,1,420.0,49870.01850629866
3348,3064,2,4,2,650.0,49870.01850629866
3349,3064,2,3,2,385.0,49870.01850629866
3350,3064,2,3,1,375.0,49870.01850629866
3351,3064,2,4,3,450.0,49870.01850629866
3352,3064,3,4,2,485.0,49870.01850629866
3353,3064,2,3,2,430.0,49870.01850629866
3354,3064,2,2,1,400.0,49870.01850629866
3355,3064,1,2,1,330.0,49870.01850629866
3356,3064,1,2,1,390.0,49870.01850629866
3357,3064,2,4,2,410.0,49870.01850629866
3358,3064,1,2,1,345.0,49870.01850629866
3359,3064,2,4,2,400.0,49870.01850629866
3360,3064,2,4,1,500.0,49870.01850629866
3361,3064,2,3,2,395.0,49870.01850629866
3362,3064,2,2,1,360.0,49870.01850629866
3363,3064,2,3,2,700.0,49870.01850629866
3364,3064,1,3,1,370.0,49870.01850629866
3365,3064,2,4,2,459.0,49870.01850629866
3366,3064,1,3,2,375.0,49870.01850629866
3367,3064,1,2,1,375.0,49870.01850629866
3368,3064,2,3,2,460.0,49870.01850629866
3369,3064,2,3,3,420.0,49870.01850629866
3370,3064,1,1,0,270.0,49870.01850629866
3371,3064,2,3,1,395.0,49870.01850629866
3372,3064,2,4,2,2.0,49870.01850629866
3373,3064,3,4,2,480.0,49870.01850629866
3374,3064,1,2,1,340.0,49870.01850629866
3375,3064,2,3,2,440.0,49870.01850629866
3376,3064,2,2,1,385.0,49870.01850629866
3377,3064,2,3,2,390.0,49870.01850629866
3378,3064,2,3,1,380.0,49870.01850629866
3379,3064,2,4,2,395.0,49870.01850629866
3380,3064,2,3,2,425.0,49870.01850629866
3381,3064,2,4,1,480.0,49870.01850629866
3382,3064,2,4,2,490.0,49870.01850629866
3383,3064,2,4,2,550.0,49870.01850629866
3384,3064,1,3,4,380.0,49870.01850629866
3385,3064,2,5,2,520.0,49870.01850629866
3386,3064,2,4,2,520.0,49870.01850629866
3387,3064,3,5,2,580.0,49870.01850629866
3388,3064,2,3,2,360.0,49870.01850629866
3389,3064,2,3,3,390.0,49870.01850629866
3390,3064,2,3,2,340.0,49870.01850629866
3391,3064,2,4,2,510.0,49870.01850629866
3392,3064,2,3,2,490.0,49870.01850629866
3393,3064,3,4,1,555.0,49870.01850629866
3394,3064,1,4,0,370.0,49870.01850629866
3395,3064,2,3,1,425.0,49870.01850629866
3396,3064,2,4,4,390.0,49870.01850629866
3397,3064,2,4,2,495.0,49870.01850629866
3398,3064,2,3,1,440.0,49870.01850629866
3399,3064,1,3,2,390.0,49870.01850629866
3400,3064,2,3,1,370.0,49870.01850629866
3401,3064,2,4,2,435.0,49870.01850629866
3402,3065,1,2,2,595.0,78840.47448761531
3403,3065,1,3,2,950.0,78840.47448761531
3404,3065,2,2,1,640.0,78840.47448761531
3405,3065,1,2,1,480.0,78840.47448761531
3406,3065,2,3,0,900.0,78840.47448761531
3407,3065,1,1,0,340.0,78840.47448761531
3408,3065,1,2,1,620.0,78840.47448761531
3409,3065,1,1,0,500.0,78840.47448761531
3410,3065,1,1,0,290.0,78840.47448761531
3411,3065,2,2,2,950.0,78840.47448761531
3412,3065,1,1,1,470.0,78840.47448761531
3413,3065,1,3,0,740.0,78840.47448761531
3414,3065,1,2,2,580.0,78840.47448761531
3415,3065,1,2,1,640.0,78840.47448761531
3416,3065,1,1,0,270.0,78840.47448761531
3417,3065,1,3,0,760.0,78840.47448761531
3418,3065,1,2,1,720.0,78840.47448761531
3419,3065,1,2,0,525.0,78840.47448761531
3420,3065,1,2,1,650.0,78840.47448761531
3421,3065,1,1,0,430.0,78840.47448761531
3422,3065,2,2,1,660.0,78840.47448761531
3423,3065,1,2,1,575.0,78840.47448761531
3424,3065,1,4,1,840.0,78840.47448761531
3425,3065,2,3,1,750.0,78840.47448761531
3426,3065,1,1,0,320.0,78840.47448761531
3427,3065,1,3,0,795.0,78840.47448761531
3428,3065,1,2,0,600.0,78840.47448761531
3429,3065,2,7,2,2000.0,78840.47448761531
3430,3065,1,2,0,695.0,78840.47448761531
3431,3065,1,1,1,520.0,78840.47448761531
3432,3065,1,1,1,300.0,78840.47448761531
3433,3065,1,1,1,320.0,78840.47448761531
3434,3065,1,3,0,775.0,78840.47448761531
3435,3065,1,1,1,480.0,78840.47448761531
3436,3065,1,2,1,700.0,78840.47448761531
3437,3065,2,3,2,1200.0,78840.47448761531
3438,3065,2,4,2,1450.0,78840.47448761531
3439,3065,2,3,1,850.0,78840.47448761531
3440,3065,1,2,2,2368.0,78840.47448761531
3441,3065,2,2,2,775.0,78840.47448761531
3442,3065,1,2,0,570.0,78840.47448761531
3443,3065,2,3,2,1350.0,78840.47448761531
3444,3065,1,1,1,440.0,78840.47448761531
3445,3065,1,3,1,950.0,78840.47448761531
3446,3065,2,3,1,1050.0,78840.47448761531
3447,3065,1,3,0,725.0,78840.47448761531
3448,3065,1,3,0,850.0,78840.47448761531
3449,3065,2,3,1,770.0,78840.47448761531
3450,3065,1,3,0,750.0,78840.47448761531
3451,3065,1,1,0,1190.0,78840.47448761531
3452,3065,2,2,1,625.0,78840.47448761531
3453,3065,2,2,1,630.0,78840.47448761531
3454,3065,1,1,1,350.0,78840.47448761531
3455,3065,2,2,1,1200.0,78840.47448761531
3456,3065,1,1,1,1200.0,78840.47448761531
3457,3066,1,1,1,480.0,71219.18967400324
3458,3066,1,1,1,380.0,71219.18967400324
3459,3066,2,2,1,700.0,71219.18967400324
3460,3066,1,3,0,1150.0,71219.18967400324
3461,3066,1,1,1,470.0,71219.18967400324
3462,3066,1,2,1,550.0,71219.18967400324
3463,3066,1,1,0,430.0,71219.18967400324
3464,3066,2,3,1,730.0,71219.18967400324
3465,3066,1,2,1,475.0,71219.18967400324
3466,3066,2,2,1,950.0,71219.18967400324
3467,3066,1,3,0,750.0,71219.18967400324
3468,3066,1,2,1,600.0,71219.18967400324
3469,3066,1,1,0,425.0,71219.18967400324
3470,3066,1,3,1,630.0,71219.18967400324
3471,3066,1,3,1,750.0,71219.18967400324
3472,3066,1,2,1,465.0,71219.18967400324
3473,3066,1,1,1,500.0,71219.18967400324
3474,3066,2,3,1,1200.0,71219.18967400324
3475,3066,1,2,1,620.0,71219.18967400324
3476,3066,2,2,2,740.0,71219.18967400324
3477,3066,1,2,1,350.0,71219.18967400324
3478,3066,1,1,1,520.0,71219.18967400324
3479,3066,2,2,1,680.0,71219.18967400324
3480,3066,2,2,1,650.0,71219.18967400324
3481,3066,1,1,1,410.0,71219.18967400324
3482,3066,1,2,0,540.0,71219.18967400324
3483,3066,0,3,1,470.0,71219.18967400324
3484,3066,2,2,1,560.0,71219.18967400324
3485,3066,1,1,1,420.0,71219.18967400324
3486,3066,1,2,1,650.0,71219.18967400324
3487,3066,1,2,0,650.0,71219.18967400324
3488,3066,1,1,1,365.0,71219.18967400324
3489,3066,2,2,1,600.0,71219.18967400324
3490,3066,1,2,0,480.0,71219.18967400324
3491,3066,1,1,0,450.0,71219.18967400324
3492,3066,2,2,1,550.0,71219.18967400324
3493,3066,1,1,1,490.0,71219.18967400324
3494,3066,2,3,2,775.0,71219.18967400324
3495,3066,1,1,1,395.0,71219.18967400324
3496,3066,1,2,0,470.0,71219.18967400324
3497,3066,1,3,0,685.0,71219.18967400324
3498,3066,1,3,0,775.0,71219.18967400324
3499,3066,1,0,1,250.0,71219.18967400324
3500,3066,3,5,2,1500.0,71219.18967400324
3501,3066,1,1,0,200.0,71219.18967400324
3502,3066,2,2,1,620.0,71219.18967400324
3503,3066,2,2,1,450.0,71219.18967400324
3504,3066,1,1,1,425.0,71219.18967400324
3505,3067,2,3,2,900.0,69395.29291380268
3506,3067,2,2,1,550.0,69395.29291380268
3507,3067,1,2,0,625.0,69395.29291380268
3508,3067,2,2,1,580.0,69395.29291380268
3509,3067,2,2,1,650.0,69395.29291380268
3510,3067,2,2,1,700.0,69395.29291380268
3511,3067,1,2,0,425.0,69395.29291380268
3512,3067,2,2,1,625.0,69395.29291380268
3513,3067,2,2,2,470.0,69395.29291380268
3514,3067,2,2,1,470.0,69395.29291380268
3515,3067,1,1,0,425.0,69395.29291380268
3516,3067,1,1,1,420.0,69395.29291380268
3517,3067,1,3,1,720.0,69395.29291380268
3518,3067,2,2,1,500.0,69395.29291380268
3519,3067,1,1,0,470.0,69395.29291380268
3520,3067,2,2,2,595.0,69395.29291380268
3521,3067,1,1,1,425.0,69395.29291380268
3522,3067,1,1,1,390.0,69395.29291380268
3523,3067,1,2,0,620.0,69395.29291380268
3524,3067,2,2,2,675.0,69395.29291380268
3525,3067,1,3,2,725.0,69395.29291380268
3526,3067,1,2,0,530.0,69395.29291380268
3527,3067,1,2,1,540.0,69395.29291380268
3528,3067,1,3,1,630.0,69395.29291380268
3529,3067,1,1,0,420.0,69395.29291380268
3530,3067,1,1,1,400.0,69395.29291380268
3531,3067,1,2,1,500.0,69395.29291380268
3532,3067,1,2,1,480.0,69395.29291380268
3533,3067,3,3,2,780.0,69395.29291380268
3534,3067,1,2,1,460.0,69395.29291380268
3535,3067,1,2,1,530.0,69395.29291380268
3536,3067,1,3,1,620.0,69395.29291380268
3537,3067,1,3,0,675.0,69395.29291380268
3538,3067,1,2,1,600.0,69395.29291380268
3539,3067,2,5,1,950.0,69395.29291380268
3540,3067,1,2,1,507.6923076923077,69395.29291380268
3541,3067,1,2,0,725.0,69395.29291380268
3542,3067,1,1,1,415.0,69395.29291380268
3543,3067,2,3,1,750.0,69395.29291380268
3544,3067,2,2,1,575.0,69395.29291380268
3545,3068,1,1,0,310.0,71748.65490744164
3546,3068,1,2,0,680.0,71748.65490744164
3547,3068,3,3,2,1100.0,71748.65490744164
3548,3068,1,3,0,850.0,71748.65490744164
3549,3068,1,3,0,975.0,71748.65490744164
3550,3068,1,1,1,450.0,71748.65490744164
3551,3068,1,2,0,585.0,71748.65490744164
3552,3068,1,2,1,495.0,71748.65490744164
3553,3068,1,1,1,490.0,71748.65490744164
3554,3068,2,2,1,630.0,71748.65490744164
3555,3068,2,3,2,900.0,71748.65490744164
3556,3068,1,2,0,750.0,71748.65490744164
3557,3068,1,1,0,285.0,71748.65490744164
3558,3068,2,2,1,585.0,71748.65490744164
3559,3068,3,4,2,1300.0,71748.65490744164
3560,3068,1,3,1,950.0,71748.65490744164
3561,3068,1,1,1,460.0,71748.65490744164
3562,3068,1,2,1,620.0,71748.65490744164
3563,3068,1,1,1,470.0,71748.65490744164
3564,3068,2,2,1,675.0,71748.65490744164
3565,3068,1,2,1,500.0,71748.65490744164
3566,3068,1,2,0,600.0,71748.65490744164
3567,3068,1,2,0,720.0,71748.65490744164
3568,3068,1,3,1,1000.0,71748.65490744164
3569,3068,2,2,1,600.0,71748.65490744164
3570,3068,1,2,0,500.0,71748.65490744164
3571,3068,1,1,1,390.0,71748.65490744164
3572,3068,2,3,2,990.0,71748.65490744164
3573,3068,1,3,0,800.0,71748.65490744164
3574,3068,1,1,0,400.0,71748.65490744164
3575,3068,1,3,1,695.0,71748.65490744164
3576,3068,1,2,1,450.0,71748.65490744164
3577,3068,1,2,1,750.0,71748.65490744164
3578,3068,1,2,1,600.0,71748.65490744164
3579,3068,1,2,0,595.0,71748.65490744164
3580,3068,1,2,0,480.0,71748.65490744164
3581,3068,1,2,0,540.0,71748.65490744164
3582,3068,1,2,0,645.0,71748.65490744164
3583,3068,1,2,0,700.0,71748.65490744164
3584,3068,1,3,0,825.0,71748.65490744164
3585,3068,1,2,1,420.0,71748.65490744164
3586,3068,2,2,1,945.0,71748.65490744164
3587,3068,1,1,1,330.0,71748.65490744164
3588,3068,1,2,1,380.0,71748.65490744164
3589,3068,1,1,1,375.0,71748.65490744164
3590,3068,2,4,0,1400.0,71748.65490744164
3591,3068,1,3,1,750.0,71748.65490744164
3592,3068,1,2,0,400.0,71748.65490744164
3593,3068,1,1,1,345.0,71748.65490744164
3594,3068,1,1,0,350.0,71748.65490744164
3595,3068,1,2,1,490.0,71748.65490744164
3596,3068,1,2,1,365.0,71748.65490744164
3597,3068,1,2,0,550.0,71748.65490744164
3598,3068,2,3,1,760.0,71748.65490744164
3599,3068,1,2,1,470.0,71748.65490744164
3600,3068,3,4,2,1250.0,71748.65490744164
3601,3068,1,1,0,420.0,71748.65490744164
3602,3068,1,1,1,320.0,71748.65490744164
3603,3068,1,3,0,700.0,71748.65490744164
3604,3068,1,2,1,610.0,71748.65490744164
3605,3068,1,3,0,790.0,71748.65490744164
3606,3068,1,4,0,720.0,71748.65490744164
3607,3068,2,3,1,790.0,71748.65490744164
3608,3068,1,2,0,690.0,71748.65490744164
3609,3068,3,4,5,880.0,71748.65490744164
3610,3068,2,4,1,1000.0,71748.65490744164
3611,3068,1,1,1,380.0,71748.65490744164
3612,3068,1,1,1,475.0,71748.65490744164
3613,3068,2,2,1,625.0,71748.65490744164
3614,3068,1,1,0,360.0,71748.65490744164
3615,3068,2,2,1,850.0,71748.65490744164
3616,3068,1,2,1,560.0,71748.65490744164
3617,3068,4,4,2,965.0,71748.65490744164
3618,3070,1,2,1,460.0,70427.45941800636
3619,3070,1,3,1,720.0,70427.45941800636
3620,3070,1,3,0,950.0,70427.45941800636
3621,3070,1,2,2,600.0,70427.45941800636
3622,3070,1,4,0,1050.0,70427.45941800636
3623,3070,2,3,2,680.0,70427.45941800636
3624,3070,1,1,1,370.0,70427.45941800636
3625,3070,1,2,1,595.0,70427.45941800636
3626,3070,1,3,1,850.0,70427.45941800636
3627,3070,1,2,1,520.0,70427.45941800636
3628,3070,2,2,1,620.0,70427.45941800636
3629,3070,1,1,1,350.0,70427.45941800636
3630,3070,2,3,2,890.0,70427.45941800636
3631,3070,1,2,1,420.0,70427.45941800636
3632,3070,1,2,1,385.0,70427.45941800636
3633,3070,1,1,1,295.0,70427.45941800636
3634,3070,1,2,2,650.0,70427.45941800636
3635,3070,1,3,0,795.0,70427.45941800636
3636,3070,1,4,1,880.0,70427.45941800636
3637,3070,1,1,1,440.0,70427.45941800636
3638,3070,1,1,1,375.0,70427.45941800636
3639,3070,2,2,1,580.0,70427.45941800636
3640,3070,1,3,2,680.0,70427.45941800636
3641,3070,1,2,0,705.0,70427.45941800636
3642,3070,1,2,0,625.0,70427.45941800636
3643,3070,1,3,2,995.0,70427.45941800636
3644,3070,1,2,2,425.0,70427.45941800636
3645,3070,1,5,0,900.0,70427.45941800636
3646,3070,1,3,3,790.0,70427.45941800636
3647,3070,2,3,2,730.0,70427.45941800636
3648,3070,2,2,2,530.0,70427.45941800636
3649,3070,2,2,1,600.0,70427.45941800636
3650,3070,1,1,1,290.0,70427.45941800636
3651,3070,1,1,1,280.0,70427.45941800636
3652,3070,2,2,1,900.0,70427.45941800636
3653,3070,1,2,1,850.0,70427.45941800636
3654,3070,1,1,1,265.0,70427.45941800636
3655,3070,2,2,1,690.0,70427.45941800636
3656,3070,2,3,2,780.0,70427.45941800636
3657,3070,1,3,1,740.0,70427.45941800636
3658,3070,1,1,1,340.0,70427.45941800636
3659,3070,1,3,0,710.0,70427.45941800636
3660,3070,1,4,0,950.0,70427.45941800636
3661,3070,2,3,1,700.0,70427.45941800636
3662,3070,1,2,1,390.0,70427.45941800636
3663,3070,1,2,1,430.0,70427.45941800636
3664,3070,2,4,2,1400.0,70427.45941800636
3665,3070,1,2,0,580.0,70427.45941800636
3666,3070,1,2,0,695.0,70427.45941800636
