geo_point_2d,geo_shape,projection,stop_id,stop_name,latitude,longitude,routeussp,ticketzone,postcode,suburb_name,ward_name,easting,northing,gisfid,fme_feature_type,googlemaps_drive_to
"-37.9965030458, 145.228880153","{""coordinates"": [145.228880153, -37.9965030458], ""type"": ""Point""}",MGA zone 55,4244,Claredale Rd/Box St (Doveton),-37.996503045820800,145.22888015297200,"844,828",2,3177,DOVETON,RIVER GUM,344486,5793093,1206,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.996503045820845,145.22888015297207/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0055650217, 145.2795501265","{""coordinates"": [145.2795501265, -38.0055650217], ""type"": ""Point""}",MGA zone 55,4274,Cardamon Dr/Fitzgerald Rd (Hallam),-38.00556502170380,145.27955012653100,891,2,3803,HALLAM,RIVER GUM,348954,5792170,1224,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.00556502170379,145.27955012653143/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0421989412, 145.2882539438","{""coordinates"": [145.2882539438, -38.0421989412], ""type"": ""Point""}",MGA zone 55,45552,Pike Cl/Lake View Dr (Narre Warren South),-38.04219894122860,145.28825394378400,894,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349794,5788119,1227,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04219894122857,145.28825394378373/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0422649056, 145.2884579767","{""coordinates"": [145.2884579767, -38.0422649056], ""type"": ""Point""}",MGA zone 55,45559,Pike Cl/Lake View Dr (Narre Warren South),-38.04226490555310,145.28845797669300,894,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,349812,5788112,1229,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04226490555311,145.28845797669268/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1016130702, 145.2987399948","{""coordinates"": [145.2987399948, -38.1016130702], ""type"": ""Point""}",MGA zone 55,45571,Gatehouse Pde/Foxwood Dr (Cranbourne East),-38.101613070217600,145.2987399947740,898,2,3977,CRANBOURNE EAST,MAYFIELD,350834,5781543,1239,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.101613070217645,145.2987399947744/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1090489911, 145.3025480434","{""coordinates"": [145.3025480434, -38.1090489911], ""type"": ""Point""}",MGA zone 55,45574,Broad Oak Dr/Bradford Dr (Cranbourne East),-38.10904899110780,145.30254804337300,898,2,3977,CRANBOURNE EAST,MAYFIELD,351183,5780724,1242,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.10904899110784,145.30254804337298/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0546540175, 145.3474912021","{""coordinates"": [145.3474912021, -38.0546540175], ""type"": ""Point""}",MGA zone 55,45598,Kambrya College/Bemersyde Dr (Berwick),-38.054654017470300,145.34749120211100,"846,831",2,3806,BERWICK,EDRINGTON,355017,5786831,1246,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.054654017470284,145.34749120211148/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0278760509, 145.2659501746","{""coordinates"": [145.2659501746, -38.0278760509], ""type"": ""Point""}",MGA zone 55,45636,Oaktree Dr/Pound Rd (Hampton Park),-38.02787605094710,145.2659501745940,"892,894,891",2,3976,HAMPTON PARK,RIVER GUM,347807,5789673,1250,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02787605094708,145.2659501745943/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0450648996, 145.2655670594","{""coordinates"": [145.2655670594, -38.0450648996], ""type"": ""Point""}",MGA zone 55,45638,Horizon Bvd/Hallam Rd (Hampton Park),-38.0450648995541,145.26556705943500,"893,895,892",2,3976,HAMPTON PARK,RIVER GUM,347809,5787765,1252,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0450648995541,145.26556705943534/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0484369971, 145.2717551092","{""coordinates"": [145.2717551092, -38.0484369971], ""type"": ""Point""}",MGA zone 55,45640,Amber Dr/Ormond Rd (Hampton Park),-38.048436997110500,145.271755109155,"895,892",2,3976,HAMPTON PARK,RIVER GUM,348358,5787400,1254,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.048436997110535,145.271755109155/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0277510674, 145.3161842067","{""coordinates"": [145.3161842067, -38.0277510674], ""type"": ""Point""}",MGA zone 55,4217,Richardson St/Princes Hwy (Berwick),-38.02775106744010,145.31618420674000,"838,926,828",2,3805,NARRE WARREN,SPRINGFIELD,352216,5789767,1259,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.02775106744008,145.31618420674016/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0563689217, 145.352216881","{""coordinates"": [145.352216881, -38.0563689217], ""type"": ""Point""}",MGA zone 55,45664,Streeton Way Reserve/Streeton Way (Berwick),-38.05636892172070,145.35221688098200,831,2,3806,BERWICK,EDRINGTON,355435,5786649,1261,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05636892172072,145.35221688098196/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0680950528, 145.3388670035","{""coordinates"": [145.3388670035, -38.0680950528], ""type"": ""Point""}",MGA zone 55,45667,Meadowlands Way/Ridgemont Dr (Berwick),-38.06809505275170,145.3388670035190,836,2,3806,BERWICK,EDRINGTON,354286,5785327,1264,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06809505275172,145.3388670035188/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0718139681, 145.3456688386","{""coordinates"": [145.3456688386, -38.0718139681], ""type"": ""Point""}",MGA zone 55,45669,Inkerman St/Wurundjeri Bvd (Berwick),-38.07181396805660,145.34566883859000,836,2,3806,BERWICK,EDRINGTON,354891,5784925,1266,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07181396805659,145.34566883858972/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0680310176, 145.3503138753","{""coordinates"": [145.3503138753, -38.0680310176], ""type"": ""Point""}",MGA zone 55,45671,Irving Cl/Bridgewater Bvd (Berwick),-38.0680310175701,145.35031387532000,836,2,3806,BERWICK,EDRINGTON,355291,5785352,1268,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0680310175701,145.35031387531987/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0641359382, 145.2474831795","{""coordinates"": [145.2474831795, -38.0641359382], ""type"": ""Point""}",MGA zone 55,51201,Aylmer Rd/Glasscocks Rd (Lyndhurst),-38.06413593824650,145.2474831795160,897,2,3975,LYNDHURST,MAYFIELD,346262,5785619,1276,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06413593824651,145.2474831795163/@your+location,17z/data=!4m2!4m1!3e0"
"-38.072935994, 145.2441611086","{""coordinates"": [145.2441611086, -38.072935994], ""type"": ""Point""}",MGA zone 55,51205,Mermaid Gr/Freshwater Bvd (Lyndhurst),-38.072935993970500,145.24416110861700,897,2,3975,LYNDHURST,MAYFIELD,345989,5784637,1280,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.072935993970546,145.24416110861716/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0774339955, 145.2514521687","{""coordinates"": [145.2514521687, -38.0774339955], ""type"": ""Point""}",MGA zone 55,51213,Marriott Waters SC/Marriott Bvd (Lyndhurst),-38.07743399552290,145.25145216865400,897,2,3975,LYNDHURST,MAYFIELD,346637,5784149,1285,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07743399552294,145.25145216865437/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1149749695, 145.2966850187","{""coordinates"": [145.2966850187, -38.1149749695], ""type"": ""Point""}",MGA zone 55,51218,Casey Complex/Berwick-Cranbourne Rd (Cranbourne East),-38.11497496953520,145.2966850187480,"897,796",2,3977,CRANBOURNE EAST,BALLA BALLA,350681,5780057,1290,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11497496953521,145.2966850187477/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1163159677, 145.3084490822","{""coordinates"": [145.3084490822, -38.1163159677], ""type"": ""Point""}",MGA zone 55,51219,Casey Fields Bvd/Berwick-Cranbourne Rd (Cranbourne East),-38.1163159677338,145.30844908215500,897,2,3977,CRANBOURNE EAST,MAYFIELD,351716,5779928,1291,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.1163159677338,145.30844908215465/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1163899241, 145.3067020327","{""coordinates"": [145.3067020327, -38.1163899241], ""type"": ""Point""}",MGA zone 55,51220,Casey Fields Bvd/Berwick-Cranbourne Rd (Cranbourne East),-38.116389924139300,145.30670203266200,"897,796",2,3977,CRANBOURNE EAST,BALLA BALLA,351563,5779917,1292,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.116389924139284,145.30670203266223/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1177610843, 145.3199699496","{""coordinates"": [145.3199699496, -38.1177610843], ""type"": ""Point""}",MGA zone 55,51221,Shopping on Clyde/Berwick-Cranbourne Rd (Clyde North),-38.11776108434640,145.31996994959600,897,2,3978,CLYDE NORTH,EDRINGTON,352728,5779786,1293,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11776108434644,145.31996994959636/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1178928973, 145.3185068359","{""coordinates"": [145.3185068359, -38.1178928973], ""type"": ""Point""}",MGA zone 55,51222,Shopping on Clyde/Berwick-Cranbourne Rd (Clyde),-38.11789289732200,145.31850683587700,"897,796",2,3978,CLYDE,BALLA BALLA,352600,5779769,1294,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11789289732201,145.31850683587712/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1453369548, 145.2550819602","{""coordinates"": [145.2550819602, -38.1453369548], ""type"": ""Point""}",MGA zone 55,51228,Settlers Run/Station Creek Way (Botanic Ridge),-38.1453369548049,145.25508196023300,792,2,3977,BOTANIC RIDGE,BALLA BALLA,347098,5776621,1300,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.1453369548049,145.25508196023273/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1375629726, 145.2565101513","{""coordinates"": [145.2565101513, -38.1375629726], ""type"": ""Point""}",MGA zone 55,51232,Holloway Cct/Settlers Run (Botanic Ridge),-38.137562972564500,145.25651015126100,792,2,3977,BOTANIC RIDGE,BALLA BALLA,347206,5777486,1304,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.137562972564545,145.25651015126138/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1160109527, 145.2446701744","{""coordinates"": [145.2446701744, -38.1160109527], ""type"": ""Point""}",MGA zone 55,51239,Merritt Ave/Everlasting Bvd (Cranbourne West),-38.11601095272790,145.24467017436300,792,2,3977,CRANBOURNE WEST,MAYFIELD,346124,5779858,1310,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11601095272794,145.24467017436328/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1153810026, 145.240476154","{""coordinates"": [145.240476154, -38.1153810026], ""type"": ""Point""}",MGA zone 55,51240,Barton PS/Everlasting Bvd (Cranbourne West),-38.115381002610600,145.2404761540040,792,2,3977,CRANBOURNE WEST,MAYFIELD,345755,5779920,1311,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.115381002610576,145.2404761540038/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1082429971, 145.2374758347","{""coordinates"": [145.2374758347, -38.1082429971], ""type"": ""Point""}",MGA zone 55,51246,Hall Rd/Atlas Dr (Cranbourne West),-38.108242997119500,145.23747583468200,792,2,3977,CRANBOURNE WEST,MAYFIELD,345476,5780708,1317,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.108242997119454,145.23747583468216/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1074999814, 145.2383949348","{""coordinates"": [145.2383949348, -38.1074999814], ""type"": ""Point""}",MGA zone 55,51247,Atlas Dr/Hall Rd (Cranbourne West),-38.10749998137450,145.2383949348140,"792,760",2,3977,CRANBOURNE WEST,MAYFIELD,345555,5780792,1318,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.10749998137445,145.2383949348139/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1022210439, 145.2548188892","{""coordinates"": [145.2548188892, -38.1022210439], ""type"": ""Point""}",MGA zone 55,51248,Jacinta Dr/Duff St (Cranbourne West),-38.10222104386830,145.2548188891530,792,2,3977,CRANBOURNE WEST,MAYFIELD,346984,5781405,1319,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.10222104386832,145.2548188891532/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1113400076, 145.2705930223","{""coordinates"": [145.2705930223, -38.1113400076], ""type"": ""Point""}",MGA zone 55,43877,Fairbairn Rd/Sladen St (Cranbourne),-38.11134000764250,145.2705930223270,"791,760",2,3977,CRANBOURNE,MAYFIELD,348387,5780419,1348,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11134000764254,145.2705930223265/@your+location,17z/data=!4m2!4m1!3e0"
"-38.110868021, 145.2642851083","{""coordinates"": [145.2642851083, -38.110868021], ""type"": ""Point""}",MGA zone 55,46540,Cherryhills Dr/Sladen St (Cranbourne),-38.110868021009700,145.2642851083180,"791,760",2,3977,CRANBOURNE,BALLA BALLA,347832,5780461,1351,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.110868021009665,145.2642851083177/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0605390522, 145.3506980137","{""coordinates"": [145.3506980137, -38.0605390522], ""type"": ""Point""}",MGA zone 55,45673,Thornley Dr/Riviera Dr (Berwick),-38.06053905223620,145.3506980137160,836,2,3806,BERWICK,EDRINGTON,355309,5786183,1356,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06053905223617,145.3506980137164/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0581220341, 145.353806981","{""coordinates"": [145.353806981, -38.0581220341], ""type"": ""Point""}",MGA zone 55,45675,Marisa Cres/Riviera Dr (Berwick),-38.05812203410600,145.3538069810220,836,2,3806,BERWICK,EDRINGTON,355577,5786457,1358,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05812203410601,145.3538069810217/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0639680359, 145.3517160885","{""coordinates"": [145.3517160885, -38.0639680359], ""type"": ""Point""}",MGA zone 55,45677,Ambrose Ct/Jembecca Dr (Berwick),-38.06396803589670,145.35171608853500,836,2,3806,BERWICK,EDRINGTON,355406,5785805,1360,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06396803589673,145.35171608853463/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0719839736, 145.3494269671","{""coordinates"": [145.3494269671, -38.0719839736], ""type"": ""Point""}",MGA zone 55,45678,Kirrabilli Pde/Wurundjeri Bvd (Berwick),-38.0719839736121,145.34942696713600,836,2,3806,BERWICK,EDRINGTON,355221,5784912,1361,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0719839736121,145.34942696713574/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0694111135, 145.341390943","{""coordinates"": [145.341390943, -38.0694111135], ""type"": ""Point""}",MGA zone 55,45680,Meadowlands Way/Skyline Way (Berwick),-38.069411113549200,145.34139094302600,836,2,3806,BERWICK,EDRINGTON,354511,5785184,1363,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.069411113549236,145.34139094302574/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0679769772, 145.3388018487","{""coordinates"": [145.3388018487, -38.0679769772], ""type"": ""Point""}",MGA zone 55,45681,Cedarwood Crst/Ridgemont Dr (Berwick),-38.06797697724310,145.33880184874700,836,2,3806,BERWICK,EDRINGTON,354281,5785340,1364,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06797697724308,145.33880184874653/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0310830736, 145.3567939158","{""coordinates"": [145.3567939158, -38.0310830736], ""type"": ""Point""}",MGA zone 55,45693,Church St/Brisbane St (Berwick),-38.03108307363700,145.3567939158460,837,2,3806,BERWICK,EDRINGTON,355787,5789461,1376,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.03108307363701,145.3567939158458/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0614320547, 145.3108191001","{""coordinates"": [145.3108191001, -38.0614320547], ""type"": ""Point""}",MGA zone 55,45708,Maple Leaf Ave/The Promenade (Narre Warren South),-38.06143205471640,145.31081910013800,847,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,351813,5786022,1388,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.06143205471642,145.31081910013827/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0577339928, 145.3136960894","{""coordinates"": [145.3136960894, -38.0577339928], ""type"": ""Point""}",MGA zone 55,45709,Eastern Park Sq/The Boulevard (Narre Warren South),-38.05773399280520,145.3136960893900,847,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352057,5786436,1389,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05773399280521,145.3136960893903/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0564919849, 145.3144881097","{""coordinates"": [145.3144881097, -38.0564919849], ""type"": ""Point""}",MGA zone 55,45710,Greaves Rd/Wood Rd (Narre Warren South),-38.056491984893600,145.31448810965800,847,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352124,5786576,1390,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.056491984893576,145.31448810965824/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0498630592, 145.3318149995","{""coordinates"": [145.3318149995, -38.0498630592], ""type"": ""Point""}",MGA zone 55,45712,Bellevue Dr/Centre Rd (Berwick),-38.04986305919630,145.33181499946300,847,2,3806,BERWICK,EDRINGTON,353632,5787339,1392,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04986305919632,145.33181499946303/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0497259841, 145.3146091149","{""coordinates"": [145.3146091149, -38.0497259841], ""type"": ""Point""}",MGA zone 55,45714,Heritage College/Centre Rd (Narre Warren South),-38.04972598412870,145.31460911486200,847,2,3805,NARRE WARREN SOUTH,SPRINGFIELD,352121,5787327,1394,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.04972598412868,145.31460911486238/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0716480197, 145.3118378682","{""coordinates"": [145.3118378682, -38.0716480197], ""type"": ""Point""}",MGA zone 55,45721,Merrowland Ave/Glasscocks Rd (Narre Warren South),-38.07164801973940,145.31183786819500,847,2,3977,CRANBOURNE NORTH,SPRINGFIELD,351923,5784890,1399,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07164801973935,145.31183786819477/@your+location,17z/data=!4m2!4m1!3e0"
"-37.9781340135, 145.2558150088","{""coordinates"": [145.2558150088, -37.9781340135], ""type"": ""Point""}",MGA zone 55,47715,Lorraine Kovaks Reserve/Daniel Solander Dr (Endeavour Hills),-37.97813401348620,145.2558150087760,843,2,3802,ENDEAVOUR HILLS,FOUR OAKS,346813,5795176,1409,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-37.97813401348618,145.2558150087764/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1018888964, 145.3160001901","{""coordinates"": [145.3160001901, -38.1018888964], ""type"": ""Point""}",MGA zone 55,47234,Bushrangers Bvd/Linsell Bvd (Cranbourne East),-38.101888896382000,145.3160001900840,798,2,3977,CRANBOURNE EAST,MAYFIELD,352348,5781540,1413,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.101888896382036,145.3160001900838/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0999780068, 145.3059511349","{""coordinates"": [145.3059511349, -38.0999780068], ""type"": ""Point""}",MGA zone 55,47239,Tangemere Way/Linsell Bvd (Cranbourne East),-38.0999780068067,145.3059511348660,798,2,3977,CRANBOURNE EAST,MAYFIELD,351463,5781736,1418,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.0999780068067,145.3059511348655/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0567739526, 145.2451168522","{""coordinates"": [145.2451168522, -38.0567739526], ""type"": ""Point""}",MGA zone 55,51276,Carabeen Way/Moreton Bay Bvd (Lyndhurst),-38.056773952597400,145.24511685219900,890,2,3975,LYNDHURST,MAYFIELD,346038,5786432,1427,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.056773952597396,145.24511685219937/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0501960234, 145.2584598726","{""coordinates"": [145.2584598726, -38.0501960234], ""type"": ""Point""}",MGA zone 55,51277,South Gippsland Hwy/Lynbrook Bvd (Lynbrook),-38.05019602343810,145.25845987263300,893,2,3975,LYNBROOK,RIVER GUM,347196,5787184,1428,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.05019602343814,145.25845987263256/@your+location,17z/data=!4m2!4m1!3e0"
"-38.1102939681, 145.3246239775","{""coordinates"": [145.3246239775, -38.1102939681], ""type"": ""Point""}",MGA zone 55,51287,Selandra Bvd/Heather Gr (Clyde North),-38.11029396808960,145.32462397750400,798,2,3978,CLYDE NORTH,EDRINGTON,353122,5780621,1438,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.11029396808964,145.32462397750416/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0853260556, 145.3167218877","{""coordinates"": [145.3167218877, -38.0853260556], ""type"": ""Point""}",MGA zone 55,51290,The Avenue Village SC/Linden Tree Way (Cranbourne North),-38.085326055586300,145.3167218876820,"899,847",2,3977,CRANBOURNE NORTH,SPRINGFIELD,352378,5783380,1441,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.085326055586265,145.3167218876824/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0782549773, 145.3238617843","{""coordinates"": [145.3238617843, -38.0782549773], ""type"": ""Point""}",MGA zone 55,51303,Alisma Bvd/Mountainview Bvd (Cranbourne North),-38.07825497725050,145.32386178433300,899,2,3977,CRANBOURNE NORTH,SPRINGFIELD,352990,5784175,1453,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07825497725049,145.32386178433305/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0768129947, 145.3163361168","{""coordinates"": [145.3163361168, -38.0768129947], ""type"": ""Point""}",MGA zone 55,51313,Alisma Bvd/William Thwaites Bvd (Cranbourne North),-38.07681299474160,145.31633611683100,847,2,3977,CRANBOURNE NORTH,SPRINGFIELD,352327,5784324,1457,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07681299474162,145.31633611683097/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0788589586, 145.3157077488","{""coordinates"": [145.3157077488, -38.0788589586], ""type"": ""Point""}",MGA zone 55,51314,Aspera Pl/William Thwaites Bvd (Cranbourne North),-38.078858958573400,145.31570774878600,847,2,3977,CRANBOURNE NORTH,SPRINGFIELD,352276,5784096,1458,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.078858958573385,145.31570774878614/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0786910185, 145.3272609217","{""coordinates"": [145.3272609217, -38.0786910185], ""type"": ""Point""}",MGA zone 55,51318,Wheelers Park Dr/Alisma Bvd (Cranbourne North),-38.07869101852810,145.32726092173000,899,2,3977,CRANBOURNE NORTH,SPRINGFIELD,353290,5784132,1462,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07869101852813,145.32726092173036/@your+location,17z/data=!4m2!4m1!3e0"
"-38.0785939574, 145.3273999438","{""coordinates"": [145.3273999438, -38.0785939574], ""type"": ""Point""}",MGA zone 55,51319,Wheelers Park Dr/Alisma Bvd (Cranbourne North),-38.07859395741780,145.32739994379600,899,2,3977,CRANBOURNE NORTH,SPRINGFIELD,353302,5784143,1463,Transport.Bus_Stop_Metro_Pt_PTV,"https://www.google.com.au/maps/dir//-38.07859395741779,145.32739994379583/@your+location,17z/data=!4m2!4m1!3e0"
